cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
57,bbag094_zeisel_cell_00058,4,1,1,1
58,bbag094_zeisel_cell_00059,4,1,1,1
59,bbag094_zeisel_cell_00060,4,1,1,1
60,bbag094_zeisel_cell_00061,4,1,1,1
61,bbag094_zeisel_cell_00062,4,1,1,1
62,bbag094_zeisel_cell_00063,4,1,1,1
63,bbag094_zeisel_cell_00064,4,1,1,1
64,bbag094_zeisel_cell_00065,4,1,1,1
65,bbag094_zeisel_cell_00066,4,1,1,1
66,bbag094_zeisel_cell_00067,4,1,1,1
67,bbag094_zeisel_cell_00068,4,1,1,1
68,bbag094_zeisel_cell_00069,4,1,1,1
69,bbag094_zeisel_cell_00070,4,1,1,1
70,bbag094_zeisel_cell_00071,4,1,1,1
71,bbag094_zeisel_cell_00072,4,1,1,1
72,bbag094_zeisel_cell_00073,4,1,1,1
73,bbag094_zeisel_cell_00074,4,1,1,1
74,bbag094_zeisel_cell_00075,4,1,1,1
75,bbag094_zeisel_cell_00076,4,1,1,1
76,bbag094_zeisel_cell_00077,4,1,1,1
77,bbag094_zeisel_cell_00078,4,1,1,1
78,bbag094_zeisel_cell_00079,4,1,1,1
79,bbag094_zeisel_cell_00080,4,1,1,1
80,bbag094_zeisel_cell_00081,4,1,1,1
81,bbag094_zeisel_cell_00082,4,1,1,1
82,bbag094_zeisel_cell_00083,4,1,1,1
83,bbag094_zeisel_cell_00084,4,1,1,1
84,bbag094_zeisel_cell_00085,4,1,1,1
85,bbag094_zeisel_cell_00086,4,1,1,1
86,bbag094_zeisel_cell_00087,4,1,1,1
87,bbag094_zeisel_cell_00088,4,1,1,1
88,bbag094_zeisel_cell_00089,4,1,1,1
89,bbag094_zeisel_cell_00090,4,1,1,1
90,bbag094_zeisel_cell_00091,4,1,1,1
91,bbag094_zeisel_cell_00092,4,1,1,1
92,bbag094_zeisel_cell_00093,4,1,1,1
93,bbag094_zeisel_cell_00094,4,1,1,1
94,bbag094_zeisel_cell_00095,4,1,1,1
95,bbag094_zeisel_cell_00096,4,1,1,1
96,bbag094_zeisel_cell_00097,4,1,1,1
97,bbag094_zeisel_cell_00098,4,1,1,1
98,bbag094_zeisel_cell_00099,1,1,6,1
99,bbag094_zeisel_cell_00100,4,1,1,1
100,bbag094_zeisel_cell_00101,8,1,2,1
101,bbag094_zeisel_cell_00102,4,1,1,1
102,bbag094_zeisel_cell_00103,1,1,6,1
103,bbag094_zeisel_cell_00104,3,1,7,1
104,bbag094_zeisel_cell_00105,4,1,1,1
105,bbag094_zeisel_cell_00106,1,1,6,1
106,bbag094_zeisel_cell_00107,1,1,6,1
107,bbag094_zeisel_cell_00108,1,1,6,1
108,bbag094_zeisel_cell_00109,2,1,8,1
109,bbag094_zeisel_cell_00110,4,1,1,1
110,bbag094_zeisel_cell_00111,4,1,1,1
111,bbag094_zeisel_cell_00112,4,1,1,1
112,bbag094_zeisel_cell_00113,4,1,1,1
113,bbag094_zeisel_cell_00114,4,1,1,1
114,bbag094_zeisel_cell_00115,4,1,1,1
115,bbag094_zeisel_cell_00116,4,1,1,1
116,bbag094_zeisel_cell_00117,4,1,1,1
117,bbag094_zeisel_cell_00118,4,1,1,1
118,bbag094_zeisel_cell_00119,1,1,6,1
119,bbag094_zeisel_cell_00120,4,1,1,1
120,bbag094_zeisel_cell_00121,4,1,1,1
121,bbag094_zeisel_cell_00122,4,1,1,1
122,bbag094_zeisel_cell_00123,4,1,1,1
123,bbag094_zeisel_cell_00124,4,1,1,1
124,bbag094_zeisel_cell_00125,4,1,1,1
125,bbag094_zeisel_cell_00126,4,1,1,1
126,bbag094_zeisel_cell_00127,3,1,7,1
127,bbag094_zeisel_cell_00128,4,1,1,1
128,bbag094_zeisel_cell_00129,1,1,6,1
129,bbag094_zeisel_cell_00130,4,1,1,1
130,bbag094_zeisel_cell_00131,3,1,7,1
131,bbag094_zeisel_cell_00132,4,1,1,1
132,bbag094_zeisel_cell_00133,4,1,1,1
133,bbag094_zeisel_cell_00134,4,1,1,1
134,bbag094_zeisel_cell_00135,1,1,6,1
135,bbag094_zeisel_cell_00136,4,1,1,1
136,bbag094_zeisel_cell_00137,4,1,1,1
137,bbag094_zeisel_cell_00138,4,1,1,1
138,bbag094_zeisel_cell_00139,4,1,1,1
139,bbag094_zeisel_cell_00140,4,1,1,1
140,bbag094_zeisel_cell_00141,4,1,1,1
141,bbag094_zeisel_cell_00142,4,1,1,1
142,bbag094_zeisel_cell_00143,4,1,1,1
143,bbag094_zeisel_cell_00144,4,1,1,1
144,bbag094_zeisel_cell_00145,4,1,1,1
145,bbag094_zeisel_cell_00146,1,1,6,1
146,bbag094_zeisel_cell_00147,4,1,1,1
147,bbag094_zeisel_cell_00148,4,1,1,1
148,bbag094_zeisel_cell_00149,4,1,1,1
149,bbag094_zeisel_cell_00150,4,1,1,1
150,bbag094_zeisel_cell_00151,4,1,1,1
151,bbag094_zeisel_cell_00152,4,1,1,1
152,bbag094_zeisel_cell_00153,4,1,1,1
153,bbag094_zeisel_cell_00154,4,1,1,1
154,bbag094_zeisel_cell_00155,4,1,1,1
155,bbag094_zeisel_cell_00156,4,1,1,1
156,bbag094_zeisel_cell_00157,4,1,1,1
157,bbag094_zeisel_cell_00158,4,1,1,1
158,bbag094_zeisel_cell_00159,4,1,1,1
159,bbag094_zeisel_cell_00160,4,1,1,1
160,bbag094_zeisel_cell_00161,4,1,1,1
161,bbag094_zeisel_cell_00162,4,1,1,1
162,bbag094_zeisel_cell_00163,4,1,1,1
163,bbag094_zeisel_cell_00164,4,1,1,1
164,bbag094_zeisel_cell_00165,4,1,1,1
165,bbag094_zeisel_cell_00166,4,1,1,1
166,bbag094_zeisel_cell_00167,4,1,1,1
167,bbag094_zeisel_cell_00168,4,1,1,1
168,bbag094_zeisel_cell_00169,4,1,1,1
169,bbag094_zeisel_cell_00170,4,1,1,1
170,bbag094_zeisel_cell_00171,3,1,7,1
171,bbag094_zeisel_cell_00172,4,1,1,1
172,bbag094_zeisel_cell_00173,4,1,1,1
173,bbag094_zeisel_cell_00174,4,1,1,1
174,bbag094_zeisel_cell_00175,4,1,1,1
175,bbag094_zeisel_cell_00176,4,1,1,1
176,bbag094_zeisel_cell_00177,4,1,1,1
177,bbag094_zeisel_cell_00178,4,1,1,1
178,bbag094_zeisel_cell_00179,4,1,1,1
179,bbag094_zeisel_cell_00180,3,1,7,1
180,bbag094_zeisel_cell_00181,4,1,1,1
181,bbag094_zeisel_cell_00182,4,1,1,1
182,bbag094_zeisel_cell_00183,4,1,1,1
183,bbag094_zeisel_cell_00184,4,1,1,1
184,bbag094_zeisel_cell_00185,4,1,1,1
185,bbag094_zeisel_cell_00186,1,1,6,1
186,bbag094_zeisel_cell_00187,4,1,1,1
187,bbag094_zeisel_cell_00188,4,1,1,1
188,bbag094_zeisel_cell_00189,4,1,1,1
189,bbag094_zeisel_cell_00190,3,1,7,1
190,bbag094_zeisel_cell_00191,4,1,1,1
191,bbag094_zeisel_cell_00192,4,1,1,1
192,bbag094_zeisel_cell_00193,4,1,1,1
193,bbag094_zeisel_cell_00194,4,1,1,1
194,bbag094_zeisel_cell_00195,4,1,1,1
195,bbag094_zeisel_cell_00196,4,1,1,1
196,bbag094_zeisel_cell_00197,4,1,1,1
197,bbag094_zeisel_cell_00198,4,1,1,1
198,bbag094_zeisel_cell_00199,4,1,1,1
199,bbag094_zeisel_cell_00200,4,1,1,1
200,bbag094_zeisel_cell_00201,4,1,1,1
201,bbag094_zeisel_cell_00202,4,1,1,1
202,bbag094_zeisel_cell_00203,4,1,1,1
203,bbag094_zeisel_cell_00204,4,1,1,1
204,bbag094_zeisel_cell_00205,4,1,1,1
205,bbag094_zeisel_cell_00206,3,1,7,1
206,bbag094_zeisel_cell_00207,1,1,6,1
207,bbag094_zeisel_cell_00208,4,1,1,1
208,bbag094_zeisel_cell_00209,4,1,1,1
209,bbag094_zeisel_cell_00210,4,1,1,1
210,bbag094_zeisel_cell_00211,4,1,1,1
211,bbag094_zeisel_cell_00212,3,1,7,1
212,bbag094_zeisel_cell_00213,4,1,1,1
213,bbag094_zeisel_cell_00214,4,1,1,1
214,bbag094_zeisel_cell_00215,4,1,1,1
215,bbag094_zeisel_cell_00216,4,1,1,1
216,bbag094_zeisel_cell_00217,4,1,1,1
217,bbag094_zeisel_cell_00218,4,1,1,1
218,bbag094_zeisel_cell_00219,4,1,1,1
219,bbag094_zeisel_cell_00220,4,1,1,1
220,bbag094_zeisel_cell_00221,4,1,1,1
221,bbag094_zeisel_cell_00222,4,1,1,1
222,bbag094_zeisel_cell_00223,4,1,1,1
223,bbag094_zeisel_cell_00224,4,1,1,1
224,bbag094_zeisel_cell_00225,4,1,1,1
225,bbag094_zeisel_cell_00226,4,1,1,1
226,bbag094_zeisel_cell_00227,4,1,1,1
227,bbag094_zeisel_cell_00228,4,1,1,1
228,bbag094_zeisel_cell_00229,4,1,1,1
229,bbag094_zeisel_cell_00230,4,1,1,1
230,bbag094_zeisel_cell_00231,4,1,1,1
231,bbag094_zeisel_cell_00232,4,1,1,1
232,bbag094_zeisel_cell_00233,3,1,7,1
233,bbag094_zeisel_cell_00234,4,1,1,1
234,bbag094_zeisel_cell_00235,4,1,1,1
235,bbag094_zeisel_cell_00236,4,1,1,1
236,bbag094_zeisel_cell_00237,4,1,1,1
237,bbag094_zeisel_cell_00238,4,1,1,1
238,bbag094_zeisel_cell_00239,1,1,6,1
239,bbag094_zeisel_cell_00240,4,1,1,1
240,bbag094_zeisel_cell_00241,3,1,7,1
241,bbag094_zeisel_cell_00242,4,1,1,1
242,bbag094_zeisel_cell_00243,4,1,1,1
243,bbag094_zeisel_cell_00244,4,1,1,1
244,bbag094_zeisel_cell_00245,4,1,1,1
245,bbag094_zeisel_cell_00246,4,1,1,1
246,bbag094_zeisel_cell_00247,4,1,1,1
247,bbag094_zeisel_cell_00248,4,1,1,1
248,bbag094_zeisel_cell_00249,0,1,5,1
249,bbag094_zeisel_cell_00250,4,1,1,1
250,bbag094_zeisel_cell_00251,4,1,1,1
251,bbag094_zeisel_cell_00252,4,1,1,1
252,bbag094_zeisel_cell_00253,4,1,1,1
253,bbag094_zeisel_cell_00254,4,1,1,1
254,bbag094_zeisel_cell_00255,4,1,1,1
255,bbag094_zeisel_cell_00256,8,1,2,1
256,bbag094_zeisel_cell_00257,4,1,1,1
257,bbag094_zeisel_cell_00258,4,1,1,1
258,bbag094_zeisel_cell_00259,8,1,2,1
259,bbag094_zeisel_cell_00260,7,1,3,1
260,bbag094_zeisel_cell_00261,4,1,1,1
261,bbag094_zeisel_cell_00262,4,1,1,1
262,bbag094_zeisel_cell_00263,4,1,1,1
263,bbag094_zeisel_cell_00264,3,1,7,1
264,bbag094_zeisel_cell_00265,1,1,6,1
265,bbag094_zeisel_cell_00266,4,1,1,1
266,bbag094_zeisel_cell_00267,4,1,1,1
267,bbag094_zeisel_cell_00268,2,1,8,1
268,bbag094_zeisel_cell_00269,4,1,1,1
269,bbag094_zeisel_cell_00270,4,1,1,1
270,bbag094_zeisel_cell_00271,4,1,1,1
271,bbag094_zeisel_cell_00272,4,1,1,1
272,bbag094_zeisel_cell_00273,4,1,1,1
273,bbag094_zeisel_cell_00274,4,1,1,1
274,bbag094_zeisel_cell_00275,4,1,1,1
275,bbag094_zeisel_cell_00276,4,1,1,1
276,bbag094_zeisel_cell_00277,4,1,1,1
277,bbag094_zeisel_cell_00278,4,1,1,1
278,bbag094_zeisel_cell_00279,4,1,1,1
279,bbag094_zeisel_cell_00280,4,1,1,1
280,bbag094_zeisel_cell_00281,4,1,1,1
281,bbag094_zeisel_cell_00282,4,1,1,1
282,bbag094_zeisel_cell_00283,4,1,1,1
283,bbag094_zeisel_cell_00284,4,1,1,1
284,bbag094_zeisel_cell_00285,4,1,1,1
285,bbag094_zeisel_cell_00286,4,1,1,1
286,bbag094_zeisel_cell_00287,4,1,1,1
287,bbag094_zeisel_cell_00288,4,1,1,1
288,bbag094_zeisel_cell_00289,4,1,1,1
289,bbag094_zeisel_cell_00290,4,1,1,1
290,bbag094_zeisel_cell_00291,4,1,1,1
291,bbag094_zeisel_cell_00292,7,2,3,2
292,bbag094_zeisel_cell_00293,7,2,3,2
293,bbag094_zeisel_cell_00294,7,2,3,2
294,bbag094_zeisel_cell_00295,1,2,6,2
295,bbag094_zeisel_cell_00296,7,2,3,2
296,bbag094_zeisel_cell_00297,7,2,3,2
297,bbag094_zeisel_cell_00298,7,2,3,2
298,bbag094_zeisel_cell_00299,7,2,3,2
299,bbag094_zeisel_cell_00300,7,2,3,2
300,bbag094_zeisel_cell_00301,6,2,4,2
301,bbag094_zeisel_cell_00302,7,2,3,2
302,bbag094_zeisel_cell_00303,7,2,3,2
303,bbag094_zeisel_cell_00304,7,2,3,2
304,bbag094_zeisel_cell_00305,7,2,3,2
305,bbag094_zeisel_cell_00306,0,2,5,2
306,bbag094_zeisel_cell_00307,7,2,3,2
307,bbag094_zeisel_cell_00308,7,2,3,2
308,bbag094_zeisel_cell_00309,1,2,6,2
309,bbag094_zeisel_cell_00310,7,2,3,2
310,bbag094_zeisel_cell_00311,7,2,3,2
311,bbag094_zeisel_cell_00312,6,2,4,2
312,bbag094_zeisel_cell_00313,7,2,3,2
313,bbag094_zeisel_cell_00314,7,2,3,2
314,bbag094_zeisel_cell_00315,7,2,3,2
315,bbag094_zeisel_cell_00316,3,2,7,2
316,bbag094_zeisel_cell_00317,4,2,1,2
317,bbag094_zeisel_cell_00318,7,2,3,2
318,bbag094_zeisel_cell_00319,7,2,3,2
319,bbag094_zeisel_cell_00320,7,2,3,2
320,bbag094_zeisel_cell_00321,0,2,5,2
321,bbag094_zeisel_cell_00322,7,2,3,2
322,bbag094_zeisel_cell_00323,6,2,4,2
323,bbag094_zeisel_cell_00324,7,2,3,2
324,bbag094_zeisel_cell_00325,7,2,3,2
325,bbag094_zeisel_cell_00326,7,2,3,2
326,bbag094_zeisel_cell_00327,7,2,3,2
327,bbag094_zeisel_cell_00328,7,2,3,2
328,bbag094_zeisel_cell_00329,7,2,3,2
329,bbag094_zeisel_cell_00330,7,2,3,2
330,bbag094_zeisel_cell_00331,7,2,3,2
331,bbag094_zeisel_cell_00332,7,2,3,2
332,bbag094_zeisel_cell_00333,7,2,3,2
333,bbag094_zeisel_cell_00334,7,2,3,2
334,bbag094_zeisel_cell_00335,7,2,3,2
335,bbag094_zeisel_cell_00336,7,2,3,2
336,bbag094_zeisel_cell_00337,7,2,3,2
337,bbag094_zeisel_cell_00338,7,2,3,2
338,bbag094_zeisel_cell_00339,7,2,3,2
339,bbag094_zeisel_cell_00340,7,2,3,2
340,bbag094_zeisel_cell_00341,7,2,3,2
341,bbag094_zeisel_cell_00342,7,2,3,2
342,bbag094_zeisel_cell_00343,7,2,3,2
343,bbag094_zeisel_cell_00344,1,2,6,2
344,bbag094_zeisel_cell_00345,6,2,4,2
345,bbag094_zeisel_cell_00346,7,2,3,2
346,bbag094_zeisel_cell_00347,7,2,3,2
347,bbag094_zeisel_cell_00348,7,2,3,2
348,bbag094_zeisel_cell_00349,5,2,9,2
349,bbag094_zeisel_cell_00350,1,2,6,2
350,bbag094_zeisel_cell_00351,7,2,3,2
351,bbag094_zeisel_cell_00352,7,2,3,2
352,bbag094_zeisel_cell_00353,7,2,3,2
353,bbag094_zeisel_cell_00354,7,2,3,2
354,bbag094_zeisel_cell_00355,7,2,3,2
355,bbag094_zeisel_cell_00356,7,2,3,2
356,bbag094_zeisel_cell_00357,7,2,3,2
357,bbag094_zeisel_cell_00358,7,2,3,2
358,bbag094_zeisel_cell_00359,7,2,3,2
359,bbag094_zeisel_cell_00360,8,2,2,2
360,bbag094_zeisel_cell_00361,7,2,3,2
361,bbag094_zeisel_cell_00362,7,2,3,2
362,bbag094_zeisel_cell_00363,7,2,3,2
363,bbag094_zeisel_cell_00364,7,2,3,2
364,bbag094_zeisel_cell_00365,7,2,3,2
365,bbag094_zeisel_cell_00366,1,2,6,2
366,bbag094_zeisel_cell_00367,7,2,3,2
367,bbag094_zeisel_cell_00368,7,2,3,2
368,bbag094_zeisel_cell_00369,7,2,3,2
369,bbag094_zeisel_cell_00370,7,2,3,2
370,bbag094_zeisel_cell_00371,7,2,3,2
371,bbag094_zeisel_cell_00372,7,2,3,2
372,bbag094_zeisel_cell_00373,8,2,2,2
373,bbag094_zeisel_cell_00374,7,2,3,2
374,bbag094_zeisel_cell_00375,7,2,3,2
375,bbag094_zeisel_cell_00376,7,2,3,2
376,bbag094_zeisel_cell_00377,0,2,5,2
377,bbag094_zeisel_cell_00378,7,2,3,2
378,bbag094_zeisel_cell_00379,7,2,3,2
379,bbag094_zeisel_cell_00380,7,2,3,2
380,bbag094_zeisel_cell_00381,6,2,4,2
381,bbag094_zeisel_cell_00382,7,2,3,2
382,bbag094_zeisel_cell_00383,0,2,5,2
383,bbag094_zeisel_cell_00384,7,2,3,2
384,bbag094_zeisel_cell_00385,7,2,3,2
385,bbag094_zeisel_cell_00386,7,2,3,2
386,bbag094_zeisel_cell_00387,7,2,3,2
387,bbag094_zeisel_cell_00388,6,2,4,2
388,bbag094_zeisel_cell_00389,7,2,3,2
389,bbag094_zeisel_cell_00390,7,2,3,2
390,bbag094_zeisel_cell_00391,7,2,3,2
391,bbag094_zeisel_cell_00392,7,2,3,2
392,bbag094_zeisel_cell_00393,7,2,3,2
393,bbag094_zeisel_cell_00394,7,2,3,2
394,bbag094_zeisel_cell_00395,5,2,9,2
395,bbag094_zeisel_cell_00396,7,2,3,2
396,bbag094_zeisel_cell_00397,7,2,3,2
397,bbag094_zeisel_cell_00398,7,2,3,2
398,bbag094_zeisel_cell_00399,7,2,3,2
399,bbag094_zeisel_cell_00400,7,2,3,2
400,bbag094_zeisel_cell_00401,7,2,3,2
401,bbag094_zeisel_cell_00402,3,2,7,2
402,bbag094_zeisel_cell_00403,7,2,3,2
403,bbag094_zeisel_cell_00404,1,2,6,2
404,bbag094_zeisel_cell_00405,7,2,3,2
405,bbag094_zeisel_cell_00406,7,2,3,2
406,bbag094_zeisel_cell_00407,7,2,3,2
407,bbag094_zeisel_cell_00408,7,2,3,2
408,bbag094_zeisel_cell_00409,7,2,3,2
409,bbag094_zeisel_cell_00410,7,2,3,2
410,bbag094_zeisel_cell_00411,7,2,3,2
411,bbag094_zeisel_cell_00412,7,2,3,2
412,bbag094_zeisel_cell_00413,7,2,3,2
413,bbag094_zeisel_cell_00414,7,2,3,2
414,bbag094_zeisel_cell_00415,1,2,6,2
415,bbag094_zeisel_cell_00416,7,2,3,2
416,bbag094_zeisel_cell_00417,7,2,3,2
417,bbag094_zeisel_cell_00418,6,2,4,2
418,bbag094_zeisel_cell_00419,7,2,3,2
419,bbag094_zeisel_cell_00420,7,2,3,2
420,bbag094_zeisel_cell_00421,7,2,3,2
421,bbag094_zeisel_cell_00422,7,2,3,2
422,bbag094_zeisel_cell_00423,1,2,6,2
423,bbag094_zeisel_cell_00424,7,2,3,2
424,bbag094_zeisel_cell_00425,7,2,3,2
425,bbag094_zeisel_cell_00426,1,2,6,2
426,bbag094_zeisel_cell_00427,7,2,3,2
427,bbag094_zeisel_cell_00428,7,2,3,2
428,bbag094_zeisel_cell_00429,7,2,3,2
429,bbag094_zeisel_cell_00430,1,2,6,2
430,bbag094_zeisel_cell_00431,7,2,3,2
431,bbag094_zeisel_cell_00432,7,2,3,2
432,bbag094_zeisel_cell_00433,8,2,2,2
433,bbag094_zeisel_cell_00434,1,2,6,2
434,bbag094_zeisel_cell_00435,7,2,3,2
435,bbag094_zeisel_cell_00436,1,2,6,2
436,bbag094_zeisel_cell_00437,7,2,3,2
437,bbag094_zeisel_cell_00438,7,2,3,2
438,bbag094_zeisel_cell_00439,7,2,3,2
439,bbag094_zeisel_cell_00440,7,2,3,2
440,bbag094_zeisel_cell_00441,7,2,3,2
441,bbag094_zeisel_cell_00442,7,2,3,2
442,bbag094_zeisel_cell_00443,1,2,6,2
443,bbag094_zeisel_cell_00444,7,2,3,2
444,bbag094_zeisel_cell_00445,7,2,3,2
445,bbag094_zeisel_cell_00446,7,2,3,2
446,bbag094_zeisel_cell_00447,7,2,3,2
447,bbag094_zeisel_cell_00448,7,2,3,2
448,bbag094_zeisel_cell_00449,7,2,3,2
449,bbag094_zeisel_cell_00450,1,2,6,2
450,bbag094_zeisel_cell_00451,7,2,3,2
451,bbag094_zeisel_cell_00452,1,2,6,2
452,bbag094_zeisel_cell_00453,7,2,3,2
453,bbag094_zeisel_cell_00454,7,2,3,2
454,bbag094_zeisel_cell_00455,7,2,3,2
455,bbag094_zeisel_cell_00456,7,2,3,2
456,bbag094_zeisel_cell_00457,7,2,3,2
457,bbag094_zeisel_cell_00458,7,2,3,2
458,bbag094_zeisel_cell_00459,7,2,3,2
459,bbag094_zeisel_cell_00460,7,2,3,2
460,bbag094_zeisel_cell_00461,7,2,3,2
461,bbag094_zeisel_cell_00462,7,2,3,2
462,bbag094_zeisel_cell_00463,7,2,3,2
463,bbag094_zeisel_cell_00464,0,2,5,2
464,bbag094_zeisel_cell_00465,7,2,3,2
465,bbag094_zeisel_cell_00466,7,2,3,2
466,bbag094_zeisel_cell_00467,7,2,3,2
467,bbag094_zeisel_cell_00468,7,2,3,2
468,bbag094_zeisel_cell_00469,7,2,3,2
469,bbag094_zeisel_cell_00470,8,2,2,2
470,bbag094_zeisel_cell_00471,4,2,1,2
471,bbag094_zeisel_cell_00472,4,2,1,2
472,bbag094_zeisel_cell_00473,7,2,3,2
473,bbag094_zeisel_cell_00474,7,2,3,2
474,bbag094_zeisel_cell_00475,4,2,1,2
475,bbag094_zeisel_cell_00476,8,2,2,2
476,bbag094_zeisel_cell_00477,0,2,5,2
477,bbag094_zeisel_cell_00478,7,2,3,2
478,bbag094_zeisel_cell_00479,1,2,6,2
479,bbag094_zeisel_cell_00480,8,2,2,2
480,bbag094_zeisel_cell_00481,7,2,3,2
481,bbag094_zeisel_cell_00482,1,2,6,2
482,bbag094_zeisel_cell_00483,8,2,2,2
483,bbag094_zeisel_cell_00484,7,2,3,2
484,bbag094_zeisel_cell_00485,8,2,2,2
485,bbag094_zeisel_cell_00486,7,2,3,2
486,bbag094_zeisel_cell_00487,7,2,3,2
487,bbag094_zeisel_cell_00488,3,2,7,2
488,bbag094_zeisel_cell_00489,7,2,3,2
489,bbag094_zeisel_cell_00490,7,2,3,2
490,bbag094_zeisel_cell_00491,7,2,3,2
491,bbag094_zeisel_cell_00492,7,2,3,2
492,bbag094_zeisel_cell_00493,7,2,3,2
493,bbag094_zeisel_cell_00494,3,2,7,2
494,bbag094_zeisel_cell_00495,8,2,2,2
495,bbag094_zeisel_cell_00496,1,2,6,2
496,bbag094_zeisel_cell_00497,7,2,3,2
497,bbag094_zeisel_cell_00498,1,2,6,2
498,bbag094_zeisel_cell_00499,1,2,6,2
499,bbag094_zeisel_cell_00500,3,2,7,2
500,bbag094_zeisel_cell_00501,7,2,3,2
501,bbag094_zeisel_cell_00502,1,2,6,2
502,bbag094_zeisel_cell_00503,4,2,1,2
503,bbag094_zeisel_cell_00504,7,2,3,2
504,bbag094_zeisel_cell_00505,1,2,6,2
505,bbag094_zeisel_cell_00506,7,2,3,2
506,bbag094_zeisel_cell_00507,7,2,3,2
507,bbag094_zeisel_cell_00508,7,2,3,2
508,bbag094_zeisel_cell_00509,1,2,6,2
509,bbag094_zeisel_cell_00510,7,2,3,2
510,bbag094_zeisel_cell_00511,7,2,3,2
511,bbag094_zeisel_cell_00512,3,2,7,2
512,bbag094_zeisel_cell_00513,6,2,4,2
513,bbag094_zeisel_cell_00514,1,2,6,2
514,bbag094_zeisel_cell_00515,6,2,4,2
515,bbag094_zeisel_cell_00516,7,2,3,2
516,bbag094_zeisel_cell_00517,7,2,3,2
517,bbag094_zeisel_cell_00518,7,2,3,2
518,bbag094_zeisel_cell_00519,7,2,3,2
519,bbag094_zeisel_cell_00520,7,2,3,2
520,bbag094_zeisel_cell_00521,7,2,3,2
521,bbag094_zeisel_cell_00522,7,2,3,2
522,bbag094_zeisel_cell_00523,7,2,3,2
523,bbag094_zeisel_cell_00524,6,2,4,2
524,bbag094_zeisel_cell_00525,7,2,3,2
525,bbag094_zeisel_cell_00526,7,2,3,2
526,bbag094_zeisel_cell_00527,7,2,3,2
527,bbag094_zeisel_cell_00528,7,2,3,2
528,bbag094_zeisel_cell_00529,7,2,3,2
529,bbag094_zeisel_cell_00530,7,2,3,2
530,bbag094_zeisel_cell_00531,7,2,3,2
531,bbag094_zeisel_cell_00532,7,2,3,2
532,bbag094_zeisel_cell_00533,7,2,3,2
533,bbag094_zeisel_cell_00534,7,2,3,2
534,bbag094_zeisel_cell_00535,7,2,3,2
