cell_index,umap_1,umap_2,predicted_label,cell_id,true_label,aligned_predicted_label,batch,scraw_reconstruction_weight
31,-2.4335999488830566,-6.1243896484375,0,human2_lib1.final_cell_0032-1,ductal,ductal,single_batch,1.989061713218689
32,-3.4879043102264404,6.163083076477051,3,human2_lib1.final_cell_0033-1,alpha,alpha,single_batch,0.3845422863960266
33,4.2174811363220215,3.3553571701049805,5,human2_lib1.final_cell_0034-1,delta,delta,single_batch,0.589453935623169
34,4.7757110595703125,3.1263670921325684,5,human2_lib1.final_cell_0035-1,delta,delta,single_batch,0.41928747296333313
35,4.4239373207092285,3.0108351707458496,5,human2_lib1.final_cell_0036-1,delta,delta,single_batch,0.42710837721824646
36,-4.371387481689453,7.06951379776001,3,human2_lib1.final_cell_0037-1,alpha,alpha,single_batch,0.38830435276031494
37,-10.3966646194458,13.85655689239502,1,human2_lib1.final_cell_0038-1,ductal,acinar,single_batch,2.2235419750213623
38,-5.118773937225342,7.778649806976318,3,human2_lib1.final_cell_0039-1,alpha,alpha,single_batch,0.38593605160713196
39,-0.09224999696016312,15.311697959899902,6,human2_lib1.final_cell_0040-1,macrophage,macrophage,single_batch,1.9228425025939941
40,-2.832002639770508,9.335114479064941,3,human2_lib1.final_cell_0041-1,alpha,alpha,single_batch,0.3845422863960266
41,4.805370330810547,3.9930732250213623,5,human2_lib1.final_cell_0042-1,delta,delta,single_batch,0.6150436997413635
42,-10.713966369628906,14.036720275878906,1,human2_lib1.final_cell_0043-1,ductal,acinar,single_batch,2.2235419750213623
43,5.957581043243408,4.011349678039551,5,human2_lib1.final_cell_0044-1,delta,delta,single_batch,0.5036934614181519
44,-1.7908457517623901,7.134852409362793,3,human2_lib1.final_cell_0045-1,alpha,alpha,single_batch,0.39437443017959595
45,-4.274332523345947,9.053031921386719,3,human2_lib1.final_cell_0046-1,alpha,alpha,single_batch,0.3845422863960266
46,-3.9023258686065674,7.745334625244141,3,human2_lib1.final_cell_0047-1,alpha,alpha,single_batch,0.3845422863960266
47,-4.266327381134033,7.844860553741455,3,human2_lib1.final_cell_0048-1,alpha,alpha,single_batch,0.3845422863960266
48,-2.698023796081543,-6.229855537414551,0,human2_lib1.final_cell_0049-1,ductal,ductal,single_batch,1.989061713218689
49,-15.06991195678711,4.409702301025391,9,human2_lib1.final_cell_0050-1,activated_stellate,activated_stellate,single_batch,2.0191879272460938
50,-9.827827453613281,13.494161605834961,1,human2_lib1.final_cell_0051-1,ductal,acinar,single_batch,1.9661638736724854
51,-4.047966480255127,9.513906478881836,3,human2_lib1.final_cell_0052-1,alpha,alpha,single_batch,0.3845422863960266
52,-13.761735916137695,1.5045759677886963,10,human2_lib1.final_cell_0053-1,quiescent_stellate,quiescent_stellate,single_batch,2.2938098907470703
53,11.40859317779541,2.8963170051574707,8,human2_lib1.final_cell_0054-1,beta,epsilon,single_batch,1.693406105041504
54,-6.394786834716797,6.994019985198975,3,human2_lib1.final_cell_0055-1,alpha,alpha,single_batch,0.3845422863960266
55,17.16175651550293,2.773648977279663,7,human2_lib1.final_cell_0056-1,beta,beta,single_batch,0.8889526724815369
56,17.88341522216797,2.8864893913269043,7,human2_lib1.final_cell_0057-1,beta,beta,single_batch,0.9688022136688232
57,17.122203826904297,5.0405683517456055,7,human2_lib1.final_cell_0058-1,beta,beta,single_batch,0.4590502083301544
58,-3.4283010959625244,8.390634536743164,3,human2_lib1.final_cell_0059-1,alpha,alpha,single_batch,0.39287006855010986
59,5.260102272033691,4.176539897918701,5,human2_lib1.final_cell_0060-1,delta,delta,single_batch,0.46894609928131104
60,6.142184257507324,3.4881551265716553,5,human2_lib1.final_cell_0061-1,delta,delta,single_batch,0.5428444743156433
61,-3.5035407543182373,7.826049327850342,3,human2_lib1.final_cell_0062-1,alpha,alpha,single_batch,0.40147721767425537
62,17.12106704711914,5.098910331726074,7,human2_lib1.final_cell_0063-1,beta,beta,single_batch,0.5417658090591431
63,-1.9458059072494507,8.495460510253906,3,human2_lib1.final_cell_0064-1,alpha,alpha,single_batch,1.0267080068588257
64,-6.02483606338501,9.256429672241211,3,human2_lib1.final_cell_0065-1,alpha,alpha,single_batch,0.4037487506866455
65,-1.144319772720337,7.266502857208252,3,human2_lib1.final_cell_0066-1,alpha,alpha,single_batch,0.6355598568916321
66,-2.304661512374878,-7.458461761474609,0,human2_lib1.final_cell_0067-1,ductal,ductal,single_batch,1.9883005619049072
67,15.668771743774414,7.524424076080322,7,human2_lib1.final_cell_0068-1,beta,beta,single_batch,0.4697096049785614
68,-2.440457344055176,-6.110613822937012,0,human2_lib1.final_cell_0069-1,ductal,ductal,single_batch,1.989061713218689
69,-14.695634841918945,4.696617126464844,9,human2_lib1.final_cell_0070-1,activated_stellate,activated_stellate,single_batch,2.103578567504883
70,-9.248820304870605,12.432211875915527,1,human2_lib1.final_cell_0071-1,ductal,acinar,single_batch,2.119100332260132
71,-3.518066167831421,5.497062683105469,3,human2_lib1.final_cell_0072-1,alpha,alpha,single_batch,0.5512232780456543
72,17.053701400756836,5.322056770324707,7,human2_lib1.final_cell_0073-1,beta,beta,single_batch,0.43933334946632385
73,-3.7191569805145264,0.5181929469108582,1,human2_lib1.final_cell_0074-1,ductal,acinar,single_batch,2.127037286758423
74,-5.5749335289001465,6.851595878601074,3,human2_lib1.final_cell_0075-1,alpha,alpha,single_batch,0.3845422863960266
75,17.085634231567383,5.198676586151123,7,human2_lib1.final_cell_0076-1,beta,beta,single_batch,0.5065130591392517
76,-4.998470783233643,8.69139575958252,3,human2_lib1.final_cell_0077-1,alpha,alpha,single_batch,0.3845422863960266
77,-3.650315046310425,0.4290882647037506,1,human2_lib1.final_cell_0078-1,ductal,acinar,single_batch,2.2235419750213623
78,-6.057733058929443,7.367293357849121,3,human2_lib1.final_cell_0079-1,alpha,alpha,single_batch,0.3979429602622986
79,17.900609970092773,2.6920604705810547,7,human2_lib1.final_cell_0080-1,beta,beta,single_batch,0.8013963103294373
80,-3.363041400909424,8.43433952331543,3,human2_lib1.final_cell_0081-1,alpha,alpha,single_batch,0.6461800932884216
81,-4.281787872314453,-7.746257305145264,0,human2_lib1.final_cell_0082-1,ductal,ductal,single_batch,1.8189314603805542
82,-3.700373411178589,0.4678730070590973,1,human2_lib1.final_cell_0083-1,ductal,acinar,single_batch,2.2235419750213623
83,-4.785336971282959,8.717239379882812,3,human2_lib1.final_cell_0084-1,alpha,alpha,single_batch,0.3845422863960266
84,-6.305830955505371,9.06777286529541,3,human2_lib1.final_cell_0085-1,alpha,alpha,single_batch,0.3845422863960266
85,-9.714186668395996,13.481773376464844,1,human2_lib1.final_cell_0086-1,ductal,acinar,single_batch,2.0576250553131104
86,-3.752326488494873,8.108098030090332,3,human2_lib1.final_cell_0087-1,alpha,alpha,single_batch,0.3845422863960266
87,-1.3436017036437988,7.986921787261963,3,human2_lib1.final_cell_0088-1,alpha,alpha,single_batch,0.4368875324726105
88,-1.6105740070343018,8.528755187988281,3,human2_lib1.final_cell_0089-1,alpha,alpha,single_batch,0.46423253417015076
89,16.920774459838867,5.4436516761779785,7,human2_lib1.final_cell_0090-1,beta,beta,single_batch,0.43593379855155945
90,-2.6341652870178223,7.4717841148376465,3,human2_lib1.final_cell_0091-1,alpha,alpha,single_batch,0.3845422863960266
91,17.845869064331055,1.3049287796020508,11,human2_lib1.final_cell_0092-1,beta,t_cell,single_batch,1.247175693511963
92,-5.536094665527344,7.621599197387695,3,human2_lib1.final_cell_0093-1,alpha,alpha,single_batch,0.3845422863960266
93,-9.858518600463867,13.589871406555176,1,human2_lib1.final_cell_0094-1,ductal,acinar,single_batch,1.9780036211013794
94,5.22821044921875,3.4179863929748535,5,human2_lib1.final_cell_0095-1,delta,delta,single_batch,0.4572771489620209
95,5.22377872467041,2.134211540222168,5,human2_lib1.final_cell_0096-1,gamma,delta,single_batch,0.7635648846626282
96,-3.7143099308013916,5.576942443847656,3,human2_lib1.final_cell_0097-1,alpha,alpha,single_batch,0.40328747034072876
97,-2.437178373336792,-6.3040947914123535,0,human2_lib1.final_cell_0098-1,ductal,ductal,single_batch,1.943136215209961
98,-2.4553158283233643,8.434755325317383,3,human2_lib1.final_cell_0099-1,alpha,alpha,single_batch,0.3985868990421295
99,15.733512878417969,7.666784763336182,7,human2_lib1.final_cell_0100-1,beta,beta,single_batch,0.5631751418113708
100,14.913966178894043,9.141936302185059,7,human2_lib1.final_cell_0101-1,beta,beta,single_batch,0.5127357840538025
101,5.986814022064209,2.653160810470581,5,human2_lib1.final_cell_0102-1,gamma,delta,single_batch,0.8660049438476562
102,-2.9719321727752686,5.885232448577881,3,human2_lib1.final_cell_0103-1,alpha,alpha,single_batch,0.6548143029212952
103,4.7339301109313965,4.213086128234863,5,human2_lib1.final_cell_0104-1,delta,delta,single_batch,0.47029662132263184
104,16.50889015197754,5.904635906219482,7,human2_lib1.final_cell_0105-1,beta,beta,single_batch,0.6469565629959106
105,-5.004432201385498,7.950464248657227,3,human2_lib1.final_cell_0106-1,alpha,alpha,single_batch,0.3845422863960266
106,11.364011764526367,3.6743085384368896,8,human2_lib1.final_cell_0107-1,beta,epsilon,single_batch,1.6857458353042603
107,-6.161335468292236,8.936064720153809,3,human2_lib1.final_cell_0108-1,alpha,alpha,single_batch,0.3845422863960266
108,-6.4444355964660645,7.193862438201904,3,human2_lib1.final_cell_0109-1,alpha,alpha,single_batch,0.3845422863960266
109,-4.4457597732543945,6.416201114654541,3,human2_lib1.final_cell_0110-1,alpha,alpha,single_batch,0.40711352229118347
110,11.408279418945312,2.8832805156707764,8,human2_lib1.final_cell_0111-1,beta,epsilon,single_batch,1.8128381967544556
111,-4.42575216293335,-7.620344161987305,0,human2_lib1.final_cell_0112-1,ductal,ductal,single_batch,1.5634617805480957
112,-2.3173704147338867,-6.962865352630615,0,human2_lib1.final_cell_0113-1,ductal,ductal,single_batch,1.989061713218689
113,-6.3932366371154785,6.9874420166015625,3,human2_lib1.final_cell_0114-1,alpha,alpha,single_batch,0.4241240918636322
114,17.482208251953125,4.618171215057373,7,human2_lib1.final_cell_0115-1,beta,beta,single_batch,0.6261932849884033
115,-3.771693468093872,8.329967498779297,3,human2_lib1.final_cell_0116-1,alpha,alpha,single_batch,0.8519284129142761
116,-9.184356689453125,13.072681427001953,1,human2_lib1.final_cell_0117-1,ductal,acinar,single_batch,2.1601762771606445
117,-5.801857948303223,6.701630115509033,3,human2_lib1.final_cell_0118-1,alpha,alpha,single_batch,0.3845422863960266
118,15.780664443969727,7.536329746246338,7,human2_lib1.final_cell_0119-1,beta,beta,single_batch,0.5235381722450256
119,-1.308332920074463,7.720841407775879,3,human2_lib1.final_cell_0120-1,alpha,alpha,single_batch,0.3845422863960266
120,-3.3242828845977783,-7.87521505355835,0,human2_lib1.final_cell_0121-1,ductal,ductal,single_batch,1.738259196281433
121,-2.741182565689087,7.945194244384766,3,human2_lib1.final_cell_0122-1,alpha,alpha,single_batch,0.3845422863960266
122,6.032773494720459,4.286182403564453,5,human2_lib1.final_cell_0123-1,delta,delta,single_batch,0.6594019532203674
123,15.992874145507812,7.014256954193115,7,human2_lib1.final_cell_0124-1,beta,beta,single_batch,0.8397201299667358
124,-9.914033889770508,13.45139217376709,1,human2_lib1.final_cell_0125-1,ductal,acinar,single_batch,1.968595266342163
125,17.04401397705078,4.128359317779541,7,human2_lib1.final_cell_0126-1,beta,beta,single_batch,0.5357910394668579
126,-5.1023125648498535,9.445927619934082,3,human2_lib1.final_cell_0127-1,alpha,alpha,single_batch,0.4268423616886139
127,17.268173217773438,2.7976443767547607,7,human2_lib1.final_cell_0128-1,beta,beta,single_batch,0.6771881580352783
128,-0.9409428834915161,-7.896730899810791,0,human2_lib1.final_cell_0129-1,ductal,ductal,single_batch,1.89956533908844
129,-5.550472736358643,7.224536418914795,3,human2_lib1.final_cell_0130-1,alpha,alpha,single_batch,0.3989375829696655
130,-3.643636465072632,9.219339370727539,3,human2_lib1.final_cell_0131-1,alpha,alpha,single_batch,0.43421199917793274
131,-4.230888843536377,9.618370056152344,3,human2_lib1.final_cell_0132-1,alpha,alpha,single_batch,0.4384361803531647
132,-3.3824551105499268,9.09649658203125,3,human2_lib1.final_cell_0133-1,alpha,alpha,single_batch,0.3845422863960266
133,-0.8420853018760681,-7.898827075958252,0,human2_lib1.final_cell_0134-1,ductal,ductal,single_batch,1.7138261795043945
134,-5.814807415008545,9.132190704345703,3,human2_lib1.final_cell_0135-1,alpha,alpha,single_batch,0.3845422863960266
135,-3.290320873260498,-7.902305603027344,0,human2_lib1.final_cell_0136-1,ductal,ductal,single_batch,1.8845783472061157
136,16.681995391845703,5.669763088226318,7,human2_lib1.final_cell_0137-1,beta,beta,single_batch,0.6672393083572388
137,-9.357107162475586,12.605334281921387,1,human2_lib1.final_cell_0138-1,ductal,acinar,single_batch,2.1677722930908203
138,17.390451431274414,4.719702243804932,7,human2_lib1.final_cell_0139-1,beta,beta,single_batch,0.5129875540733337
139,-6.429121017456055,8.846593856811523,3,human2_lib1.final_cell_0140-1,alpha,alpha,single_batch,0.3845422863960266
140,18.0002384185791,1.672204613685608,7,human2_lib1.final_cell_0141-1,beta,beta,single_batch,1.2893584966659546
141,-4.736297607421875,7.3718438148498535,3,human2_lib1.final_cell_0142-1,alpha,alpha,single_batch,0.3845422863960266
142,-14.600550651550293,3.1519880294799805,9,human2_lib1.final_cell_0143-1,activated_stellate,activated_stellate,single_batch,2.2938098907470703
143,-4.1602935791015625,8.373062133789062,3,human2_lib1.final_cell_0144-1,alpha,alpha,single_batch,0.3845422863960266
144,14.691049575805664,9.634658813476562,7,human2_lib1.final_cell_0145-1,beta,beta,single_batch,0.8628172874450684
145,-4.5352983474731445,8.578887939453125,3,human2_lib1.final_cell_0146-1,alpha,alpha,single_batch,0.3845422863960266
146,-1.3581548929214478,7.050259113311768,3,human2_lib1.final_cell_0147-1,alpha,alpha,single_batch,0.5437228083610535
147,-5.988582134246826,9.024849891662598,3,human2_lib1.final_cell_0148-1,alpha,alpha,single_batch,0.3845422863960266
148,-1.5241869688034058,7.774387836456299,3,human2_lib1.final_cell_0149-1,alpha,alpha,single_batch,0.3845422863960266
149,15.646284103393555,7.175290584564209,7,human2_lib1.final_cell_0150-1,beta,beta,single_batch,0.7533077001571655
150,-2.758604049682617,-6.225451469421387,0,human2_lib1.final_cell_0151-1,ductal,ductal,single_batch,1.989061713218689
151,-14.748444557189941,3.69494891166687,9,human2_lib1.final_cell_0152-1,activated_stellate,activated_stellate,single_batch,2.2590174674987793
152,-6.542451858520508,7.185667991638184,3,human2_lib1.final_cell_0153-1,alpha,alpha,single_batch,0.4615820348262787
153,-6.357476711273193,8.964211463928223,3,human2_lib1.final_cell_0154-1,alpha,alpha,single_batch,0.3845422863960266
154,-2.5582146644592285,-7.412957191467285,0,human2_lib1.final_cell_0155-1,ductal,ductal,single_batch,1.8678410053253174
155,5.840036392211914,3.784167766571045,5,human2_lib1.final_cell_0156-1,delta,delta,single_batch,0.4555816948413849
156,-1.9386799335479736,7.74461555480957,3,human2_lib1.final_cell_0157-1,alpha,alpha,single_batch,0.4376620352268219
157,-3.6015419960021973,7.753939151763916,3,human2_lib1.final_cell_0158-1,alpha,alpha,single_batch,0.44909265637397766
158,-0.9428218603134155,-7.754299163818359,0,human2_lib1.final_cell_0159-1,ductal,ductal,single_batch,1.962639331817627
159,-2.5623741149902344,-6.844775199890137,0,human2_lib1.final_cell_0160-1,ductal,ductal,single_batch,1.9523483514785767
160,-2.682565450668335,8.291706085205078,3,human2_lib1.final_cell_0161-1,alpha,alpha,single_batch,0.3845422863960266
161,-4.158638954162598,9.016901969909668,3,human2_lib1.final_cell_0162-1,alpha,alpha,single_batch,0.3845422863960266
162,-2.6974802017211914,5.686931133270264,3,human2_lib1.final_cell_0163-1,alpha,alpha,single_batch,0.7432072162628174
163,-2.903148651123047,7.072766304016113,3,human2_lib1.final_cell_0164-1,alpha,alpha,single_batch,0.3845422863960266
164,-14.84935188293457,4.669975757598877,9,human2_lib1.final_cell_0165-1,activated_stellate,activated_stellate,single_batch,1.927701711654663
165,-4.691481590270996,7.963635444641113,3,human2_lib1.final_cell_0166-1,alpha,alpha,single_batch,0.4601762890815735
166,-0.1787841022014618,15.228936195373535,6,human2_lib1.final_cell_0167-1,macrophage,macrophage,single_batch,1.9228425025939941
167,-4.9475836753845215,9.455438613891602,3,human2_lib1.final_cell_0168-1,alpha,alpha,single_batch,0.3845422863960266
168,4.800020217895508,4.1183366775512695,5,human2_lib1.final_cell_0169-1,delta,delta,single_batch,0.5018938779830933
169,-4.309072971343994,7.0269880294799805,3,human2_lib1.final_cell_0170-1,alpha,alpha,single_batch,0.3845422863960266
170,-14.676220893859863,4.555258750915527,9,human2_lib1.final_cell_0171-1,activated_stellate,activated_stellate,single_batch,2.010969400405884
171,-3.982207775115967,9.131248474121094,3,human2_lib1.final_cell_0172-1,alpha,alpha,single_batch,0.3845422863960266
172,5.124712944030762,3.1490089893341064,5,human2_lib1.final_cell_0173-1,delta,delta,single_batch,0.6761055588722229
173,-2.72935152053833,9.153928756713867,3,human2_lib1.final_cell_0174-1,alpha,alpha,single_batch,0.4006114602088928
174,-6.446573257446289,8.496519088745117,3,human2_lib1.final_cell_0175-1,alpha,alpha,single_batch,0.3845422863960266
175,-2.1087234020233154,6.1937575340271,3,human2_lib1.final_cell_0176-1,alpha,alpha,single_batch,0.5831449627876282
176,-4.602621078491211,-7.4495978355407715,0,human2_lib1.final_cell_0177-1,ductal,ductal,single_batch,1.690680742263794
177,-4.46940803527832,8.985583305358887,3,human2_lib1.final_cell_0178-1,alpha,alpha,single_batch,0.3845422863960266
178,-4.164547920227051,8.366703033447266,3,human2_lib1.final_cell_0179-1,alpha,alpha,single_batch,0.3845422863960266
179,-4.138437271118164,8.246692657470703,3,human2_lib1.final_cell_0180-1,alpha,alpha,single_batch,0.3845422863960266
180,-9.348413467407227,13.277097702026367,1,human2_lib1.final_cell_0181-1,ductal,acinar,single_batch,2.2235419750213623
181,15.769425392150879,7.509305477142334,7,human2_lib1.final_cell_0182-1,beta,beta,single_batch,0.4566587209701538
182,17.525815963745117,3.278461217880249,7,human2_lib1.final_cell_0183-1,beta,beta,single_batch,0.5137546062469482
183,-6.295774459838867,7.562806129455566,3,human2_lib1.final_cell_0184-1,alpha,alpha,single_batch,0.3845422863960266
184,5.162163734436035,2.5480806827545166,5,human2_lib1.final_cell_0185-1,gamma,delta,single_batch,0.5695207118988037
185,-3.667325019836426,0.41846004128456116,1,human2_lib1.final_cell_0186-1,ductal,acinar,single_batch,2.2235419750213623
186,16.962635040283203,4.174661159515381,7,human2_lib1.final_cell_0187-1,beta,beta,single_batch,0.5412368774414062
187,6.146180152893066,-7.614215850830078,2,human2_lib1.final_cell_0188-1,endothelial,endothelial,single_batch,3.083728551864624
188,5.230041027069092,2.9040398597717285,5,human2_lib1.final_cell_0189-1,gamma,delta,single_batch,0.6488959193229675
189,-1.0171802043914795,-7.964278221130371,0,human2_lib1.final_cell_0190-1,ductal,ductal,single_batch,1.8360538482666016
190,-4.054319381713867,9.006765365600586,3,human2_lib1.final_cell_0191-1,alpha,alpha,single_batch,0.39685535430908203
191,-4.744251728057861,-7.30842924118042,0,human2_lib1.final_cell_0192-1,ductal,ductal,single_batch,1.7448816299438477
192,4.96024227142334,4.076358795166016,5,human2_lib1.final_cell_0193-1,delta,delta,single_batch,0.5879133939743042
193,-10.67155933380127,14.007899284362793,1,human2_lib1.final_cell_0194-1,ductal,acinar,single_batch,2.2235419750213623
194,11.384687423706055,3.4489712715148926,8,human2_lib1.final_cell_0195-1,beta,epsilon,single_batch,1.6103081703186035
195,16.715715408325195,5.655529499053955,7,human2_lib1.final_cell_0196-1,beta,beta,single_batch,0.5329886078834534
196,6.142969608306885,-7.617064952850342,2,human2_lib1.final_cell_0197-1,endothelial,endothelial,single_batch,3.083728551864624
197,15.325596809387207,7.470636367797852,7,human2_lib1.final_cell_0198-1,beta,beta,single_batch,0.8593857288360596
198,-6.186093807220459,8.645891189575195,3,human2_lib1.final_cell_0199-1,alpha,alpha,single_batch,0.3845422863960266
199,6.3266401290893555,3.666334390640259,5,human2_lib1.final_cell_0200-1,delta,delta,single_batch,0.7670731544494629
200,17.01787567138672,3.6922287940979004,7,human2_lib1.final_cell_0201-1,beta,beta,single_batch,0.6119463443756104
201,-14.577547073364258,3.134591579437256,9,human2_lib1.final_cell_0202-1,activated_stellate,activated_stellate,single_batch,2.2938098907470703
202,-3.5446622371673584,7.505729675292969,3,human2_lib1.final_cell_0203-1,alpha,alpha,single_batch,0.3845422863960266
203,17.314395904541016,2.324836254119873,7,human2_lib1.final_cell_0204-1,beta,beta,single_batch,0.7636120915412903
204,-0.7647631764411926,-8.439874649047852,0,human2_lib1.final_cell_0205-1,ductal,ductal,single_batch,1.206028699874878
205,15.28088092803955,7.494277477264404,7,human2_lib1.final_cell_0206-1,beta,beta,single_batch,0.733366072177887
206,5.865479469299316,3.774853467941284,5,human2_lib1.final_cell_0207-1,gamma,delta,single_batch,0.46674710512161255
207,-3.554025888442993,9.231792449951172,3,human2_lib1.final_cell_0208-1,alpha,alpha,single_batch,0.4260236322879791
208,-3.6048219203948975,6.738884925842285,3,human2_lib1.final_cell_0209-1,alpha,alpha,single_batch,0.3845422863960266
209,-3.576925277709961,6.170361518859863,3,human2_lib1.final_cell_0210-1,alpha,alpha,single_batch,0.401630699634552
210,4.5942277908325195,4.071218013763428,5,human2_lib1.final_cell_0211-1,delta,delta,single_batch,0.516431987285614
211,-4.98557710647583,7.886571884155273,3,human2_lib1.final_cell_0212-1,alpha,alpha,single_batch,0.39038610458374023
212,-9.219762802124023,13.180749893188477,1,human2_lib1.final_cell_0213-1,ductal,acinar,single_batch,2.0496904850006104
213,-3.18672776222229,7.635838985443115,3,human2_lib1.final_cell_0214-1,alpha,alpha,single_batch,0.3845422863960266
214,11.360182762145996,3.6759629249572754,8,human2_lib1.final_cell_0215-1,beta,epsilon,single_batch,1.4563363790512085
215,6.123875141143799,-7.636577606201172,2,human2_lib1.final_cell_0216-1,endothelial,endothelial,single_batch,3.083728551864624
216,-15.237555503845215,4.651542663574219,9,human2_lib1.final_cell_0217-1,activated_stellate,activated_stellate,single_batch,2.2938098907470703
217,-3.535702705383301,7.922966957092285,3,human2_lib1.final_cell_0218-1,alpha,alpha,single_batch,0.3845422863960266
218,15.561158180236816,6.64661979675293,7,human2_lib1.final_cell_0219-1,beta,beta,single_batch,0.4587380290031433
219,-4.396979331970215,6.951039791107178,3,human2_lib1.final_cell_0220-1,alpha,alpha,single_batch,0.4903539717197418
220,-5.787966728210449,7.575687408447266,3,human2_lib1.final_cell_0221-1,alpha,alpha,single_batch,0.3845422863960266
221,-5.519795894622803,7.100345611572266,3,human2_lib1.final_cell_0222-1,alpha,alpha,single_batch,0.3845422863960266
222,17.016998291015625,4.157303810119629,7,human2_lib1.final_cell_0223-1,beta,beta,single_batch,0.49934330582618713
223,15.44114875793457,8.02770709991455,7,human2_lib1.final_cell_0224-1,beta,beta,single_batch,0.5695151686668396
224,-2.2597062587738037,8.39323616027832,3,human2_lib1.final_cell_0225-1,alpha,alpha,single_batch,0.4569581151008606
225,5.760803699493408,2.3993122577667236,5,human2_lib1.final_cell_0226-1,gamma,delta,single_batch,1.0773053169250488
226,15.639782905578613,7.709859371185303,7,human2_lib1.final_cell_0227-1,beta,beta,single_batch,0.45536288619041443
227,-3.8612115383148193,9.17660140991211,3,human2_lib1.final_cell_0228-1,alpha,alpha,single_batch,0.3845422863960266
228,-5.925272464752197,8.909542083740234,3,human2_lib1.final_cell_0229-1,alpha,alpha,single_batch,0.439855694770813
229,-5.979315280914307,7.895611763000488,3,human2_lib1.final_cell_0230-1,alpha,alpha,single_batch,0.3845422863960266
230,17.783477783203125,1.3806746006011963,7,human2_lib1.final_cell_0231-1,beta,beta,single_batch,1.2291641235351562
231,-4.7006964683532715,-7.36590576171875,0,human2_lib1.final_cell_0232-1,ductal,ductal,single_batch,1.6159911155700684
