cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
99,human1_lib1.final_cell_0100-0,12,beta,beta,human1
100,human1_lib1.final_cell_0101-0,8,delta,delta,human1
101,human1_lib1.final_cell_0102-0,11,alpha,alpha,human1
102,human1_lib1.final_cell_0103-0,11,alpha,alpha,human1
103,human1_lib1.final_cell_0104-0,8,delta,delta,human1
104,human1_lib1.final_cell_0105-0,12,beta,beta,human1
105,human1_lib1.final_cell_0106-0,12,beta,beta,human1
106,human1_lib1.final_cell_0107-0,12,beta,beta,human1
107,human1_lib1.final_cell_0108-0,12,beta,beta,human1
108,human1_lib1.final_cell_0109-0,1,acinar,acinar,human1
109,human1_lib1.final_cell_0110-0,8,delta,delta,human1
110,human1_lib1.final_cell_0111-0,12,beta,beta,human1
111,human1_lib1.final_cell_0112-0,12,beta,beta,human1
112,human1_lib1.final_cell_0113-0,8,delta,delta,human1
113,human1_lib1.final_cell_0114-0,12,beta,beta,human1
114,human1_lib1.final_cell_0115-0,12,beta,beta,human1
115,human1_lib1.final_cell_0116-0,12,beta,beta,human1
116,human1_lib1.final_cell_0117-0,8,delta,delta,human1
117,human1_lib1.final_cell_0118-0,12,beta,beta,human1
118,human1_lib1.final_cell_0119-0,8,delta,delta,human1
119,human1_lib1.final_cell_0120-0,12,beta,beta,human1
120,human1_lib1.final_cell_0121-0,12,beta,beta,human1
121,human1_lib1.final_cell_0122-0,12,beta,beta,human1
122,human1_lib1.final_cell_0123-0,8,epsilon,delta,human1
123,human1_lib1.final_cell_0124-0,12,beta,beta,human1
124,human1_lib1.final_cell_0125-0,12,beta,beta,human1
125,human1_lib1.final_cell_0126-0,12,beta,beta,human1
126,human1_lib1.final_cell_0127-0,11,delta,alpha,human1
127,human1_lib1.final_cell_0128-0,12,beta,beta,human1
128,human1_lib1.final_cell_0129-0,8,delta,delta,human1
129,human1_lib1.final_cell_0130-0,12,beta,beta,human1
130,human1_lib1.final_cell_0131-0,11,alpha,alpha,human1
131,human1_lib1.final_cell_0132-0,11,alpha,alpha,human1
132,human1_lib1.final_cell_0133-0,12,beta,beta,human1
133,human1_lib1.final_cell_0134-0,1,acinar,acinar,human1
134,human1_lib1.final_cell_0135-0,11,alpha,alpha,human1
135,human1_lib1.final_cell_0136-0,12,beta,beta,human1
136,human1_lib1.final_cell_0137-0,12,beta,beta,human1
137,human1_lib1.final_cell_0138-0,11,alpha,alpha,human1
138,human1_lib1.final_cell_0139-0,12,beta,beta,human1
139,human1_lib1.final_cell_0140-0,8,delta,delta,human1
140,human1_lib1.final_cell_0141-0,12,beta,beta,human1
141,human1_lib1.final_cell_0142-0,12,beta,beta,human1
142,human1_lib1.final_cell_0143-0,12,beta,beta,human1
143,human1_lib1.final_cell_0144-0,12,beta,beta,human1
144,human1_lib1.final_cell_0145-0,12,beta,beta,human1
145,human1_lib1.final_cell_0146-0,8,delta,delta,human1
146,human1_lib1.final_cell_0147-0,12,beta,beta,human1
147,human1_lib1.final_cell_0148-0,3,ductal,ductal,human1
148,human1_lib1.final_cell_0149-0,3,ductal,ductal,human1
149,human1_lib1.final_cell_0150-0,12,beta,beta,human1
150,human1_lib1.final_cell_0151-0,12,beta,beta,human1
151,human1_lib1.final_cell_0152-0,12,beta,beta,human1
152,human1_lib1.final_cell_0153-0,12,beta,beta,human1
153,human1_lib1.final_cell_0154-0,8,delta,delta,human1
154,human1_lib1.final_cell_0155-0,12,beta,beta,human1
155,human1_lib1.final_cell_0156-0,10,activated_stellate,activated_stellate,human1
156,human1_lib1.final_cell_0157-0,12,beta,beta,human1
157,human1_lib1.final_cell_0158-0,12,beta,beta,human1
158,human1_lib1.final_cell_0159-0,11,alpha,alpha,human1
159,human1_lib1.final_cell_0160-0,12,beta,beta,human1
160,human1_lib1.final_cell_0161-0,11,alpha,alpha,human1
161,human1_lib1.final_cell_0162-0,12,beta,beta,human1
162,human1_lib1.final_cell_0163-0,7,gamma,gamma,human1
163,human1_lib1.final_cell_0164-0,12,beta,beta,human1
164,human1_lib1.final_cell_0165-0,12,beta,beta,human1
165,human1_lib1.final_cell_0166-0,12,beta,beta,human1
166,human1_lib1.final_cell_0167-0,12,beta,beta,human1
167,human1_lib1.final_cell_0168-0,12,beta,beta,human1
168,human1_lib1.final_cell_0169-0,12,beta,beta,human1
169,human1_lib1.final_cell_0170-0,12,beta,beta,human1
170,human1_lib1.final_cell_0171-0,1,acinar,acinar,human1
171,human1_lib1.final_cell_0172-0,12,beta,beta,human1
172,human1_lib1.final_cell_0173-0,1,acinar,acinar,human1
173,human1_lib1.final_cell_0174-0,12,beta,beta,human1
174,human1_lib1.final_cell_0175-0,12,beta,beta,human1
175,human1_lib1.final_cell_0176-0,12,beta,beta,human1
176,human1_lib1.final_cell_0177-0,1,acinar,acinar,human1
177,human1_lib1.final_cell_0178-0,8,delta,delta,human1
178,human1_lib1.final_cell_0179-0,12,beta,beta,human1
179,human1_lib1.final_cell_0180-0,8,delta,delta,human1
180,human1_lib1.final_cell_0181-0,12,beta,beta,human1
181,human1_lib1.final_cell_0182-0,1,acinar,acinar,human1
182,human1_lib1.final_cell_0183-0,11,alpha,alpha,human1
183,human1_lib1.final_cell_0184-0,12,beta,beta,human1
184,human1_lib1.final_cell_0185-0,11,alpha,alpha,human1
185,human1_lib1.final_cell_0186-0,12,beta,beta,human1
186,human1_lib1.final_cell_0187-0,11,alpha,alpha,human1
187,human1_lib1.final_cell_0188-0,0,endothelial,endothelial,human1
188,human1_lib1.final_cell_0189-0,12,beta,beta,human1
189,human1_lib1.final_cell_0190-0,12,beta,beta,human1
190,human1_lib1.final_cell_0191-0,11,alpha,alpha,human1
191,human1_lib1.final_cell_0192-0,8,delta,delta,human1
192,human1_lib1.final_cell_0193-0,12,beta,beta,human1
193,human1_lib1.final_cell_0194-0,12,beta,beta,human1
194,human1_lib1.final_cell_0195-0,8,delta,delta,human1
195,human1_lib1.final_cell_0196-0,12,beta,beta,human1
196,human1_lib1.final_cell_0197-0,7,gamma,gamma,human1
197,human1_lib1.final_cell_0198-0,11,alpha,alpha,human1
198,human1_lib1.final_cell_0199-0,12,beta,beta,human1
199,human1_lib1.final_cell_0200-0,12,beta,beta,human1
200,human1_lib1.final_cell_0201-0,8,delta,delta,human1
201,human1_lib1.final_cell_0202-0,11,alpha,alpha,human1
202,human1_lib1.final_cell_0203-0,3,ductal,ductal,human1
203,human1_lib1.final_cell_0204-0,12,beta,beta,human1
204,human1_lib1.final_cell_0205-0,11,alpha,alpha,human1
205,human1_lib1.final_cell_0206-0,12,beta,beta,human1
206,human1_lib1.final_cell_0207-0,3,ductal,ductal,human1
207,human1_lib1.final_cell_0208-0,11,alpha,alpha,human1
208,human1_lib1.final_cell_0209-0,3,ductal,ductal,human1
209,human1_lib1.final_cell_0210-0,12,beta,beta,human1
210,human1_lib1.final_cell_0211-0,12,beta,beta,human1
211,human1_lib1.final_cell_0212-0,11,alpha,alpha,human1
212,human1_lib1.final_cell_0213-0,12,beta,beta,human1
213,human1_lib1.final_cell_0214-0,12,beta,beta,human1
214,human1_lib1.final_cell_0215-0,15,quiescent_stellate,epsilon,human1
215,human1_lib1.final_cell_0216-0,3,ductal,ductal,human1
216,human1_lib1.final_cell_0217-0,2,ductal,Unmatched_2,human1
217,human1_lib1.final_cell_0218-0,0,endothelial,endothelial,human1
218,human1_lib1.final_cell_0219-0,10,activated_stellate,activated_stellate,human1
219,human1_lib1.final_cell_0220-0,12,beta,beta,human1
220,human1_lib1.final_cell_0221-0,8,delta,delta,human1
221,human1_lib1.final_cell_0222-0,7,gamma,gamma,human1
222,human1_lib1.final_cell_0223-0,12,beta,beta,human1
223,human1_lib1.final_cell_0224-0,12,beta,beta,human1
224,human1_lib1.final_cell_0225-0,12,beta,beta,human1
225,human1_lib1.final_cell_0226-0,11,alpha,alpha,human1
226,human1_lib1.final_cell_0227-0,12,beta,beta,human1
227,human1_lib1.final_cell_0228-0,12,beta,beta,human1
228,human1_lib1.final_cell_0229-0,8,delta,delta,human1
229,human1_lib1.final_cell_0230-0,3,ductal,ductal,human1
230,human1_lib1.final_cell_0231-0,12,beta,beta,human1
231,human1_lib1.final_cell_0232-0,8,delta,delta,human1
232,human1_lib1.final_cell_0233-0,8,delta,delta,human1
233,human1_lib1.final_cell_0234-0,12,beta,beta,human1
234,human1_lib1.final_cell_0235-0,8,delta,delta,human1
235,human1_lib1.final_cell_0236-0,12,beta,beta,human1
236,human1_lib1.final_cell_0237-0,10,activated_stellate,activated_stellate,human1
237,human1_lib1.final_cell_0238-0,12,beta,beta,human1
238,human1_lib1.final_cell_0239-0,12,beta,beta,human1
239,human1_lib1.final_cell_0240-0,8,delta,delta,human1
240,human1_lib1.final_cell_0241-0,12,beta,beta,human1
241,human1_lib1.final_cell_0242-0,13,quiescent_stellate,quiescent_stellate,human1
242,human1_lib1.final_cell_0243-0,12,beta,beta,human1
243,human1_lib1.final_cell_0244-0,1,acinar,acinar,human1
244,human1_lib1.final_cell_0245-0,11,alpha,alpha,human1
245,human1_lib1.final_cell_0246-0,8,delta,delta,human1
246,human1_lib1.final_cell_0247-0,12,beta,beta,human1
247,human1_lib1.final_cell_0248-0,11,alpha,alpha,human1
248,human1_lib1.final_cell_0249-0,12,beta,beta,human1
249,human1_lib1.final_cell_0250-0,0,endothelial,endothelial,human1
250,human1_lib1.final_cell_0251-0,8,delta,delta,human1
251,human1_lib1.final_cell_0252-0,8,delta,delta,human1
252,human1_lib1.final_cell_0253-0,12,beta,beta,human1
253,human1_lib1.final_cell_0254-0,12,beta,beta,human1
254,human1_lib1.final_cell_0255-0,8,delta,delta,human1
255,human1_lib1.final_cell_0256-0,7,gamma,gamma,human1
256,human1_lib1.final_cell_0257-0,11,alpha,alpha,human1
257,human1_lib1.final_cell_0258-0,12,beta,beta,human1
258,human1_lib1.final_cell_0259-0,12,beta,beta,human1
259,human1_lib1.final_cell_0260-0,12,beta,beta,human1
260,human1_lib1.final_cell_0261-0,1,ductal,acinar,human1
261,human1_lib1.final_cell_0262-0,8,delta,delta,human1
262,human1_lib1.final_cell_0263-0,11,alpha,alpha,human1
263,human1_lib1.final_cell_0264-0,12,beta,beta,human1
264,human1_lib1.final_cell_0265-0,7,gamma,gamma,human1
265,human1_lib1.final_cell_0266-0,12,beta,beta,human1
266,human1_lib1.final_cell_0267-0,12,beta,beta,human1
267,human1_lib1.final_cell_0268-0,12,beta,beta,human1
268,human1_lib1.final_cell_0269-0,13,quiescent_stellate,quiescent_stellate,human1
269,human1_lib1.final_cell_0270-0,11,alpha,alpha,human1
270,human1_lib1.final_cell_0271-0,8,delta,delta,human1
271,human1_lib1.final_cell_0272-0,11,alpha,alpha,human1
272,human1_lib1.final_cell_0273-0,0,endothelial,endothelial,human1
273,human1_lib1.final_cell_0274-0,11,alpha,alpha,human1
274,human1_lib1.final_cell_0275-0,8,delta,delta,human1
275,human1_lib1.final_cell_0276-0,12,beta,beta,human1
276,human1_lib1.final_cell_0277-0,7,gamma,gamma,human1
277,human1_lib1.final_cell_0278-0,3,ductal,ductal,human1
278,human1_lib1.final_cell_0279-0,11,alpha,alpha,human1
279,human1_lib1.final_cell_0280-0,11,alpha,alpha,human1
280,human1_lib1.final_cell_0281-0,8,delta,delta,human1
281,human1_lib1.final_cell_0282-0,12,beta,beta,human1
282,human1_lib1.final_cell_0283-0,12,beta,beta,human1
283,human1_lib1.final_cell_0284-0,3,ductal,ductal,human1
284,human1_lib1.final_cell_0285-0,11,alpha,alpha,human1
285,human1_lib1.final_cell_0286-0,12,beta,beta,human1
286,human1_lib1.final_cell_0287-0,8,delta,delta,human1
287,human1_lib1.final_cell_0288-0,6,macrophage,macrophage,human1
288,human1_lib1.final_cell_0289-0,0,endothelial,endothelial,human1
289,human1_lib1.final_cell_0290-0,12,beta,beta,human1
290,human1_lib1.final_cell_0291-0,12,beta,beta,human1
291,human1_lib1.final_cell_0292-0,12,beta,beta,human1
292,human1_lib1.final_cell_0293-0,12,beta,beta,human1
293,human1_lib1.final_cell_0294-0,12,beta,beta,human1
294,human1_lib1.final_cell_0295-0,12,beta,beta,human1
295,human1_lib1.final_cell_0296-0,12,beta,beta,human1
296,human1_lib1.final_cell_0297-0,12,beta,beta,human1
297,human1_lib1.final_cell_0298-0,12,beta,beta,human1
298,human1_lib1.final_cell_0299-0,12,beta,beta,human1
299,human1_lib1.final_cell_0300-0,12,beta,beta,human1
300,human1_lib1.final_cell_0301-0,7,gamma,gamma,human1
301,human1_lib1.final_cell_0302-0,0,endothelial,endothelial,human1
302,human1_lib1.final_cell_0303-0,12,beta,beta,human1
303,human1_lib1.final_cell_0304-0,12,beta,beta,human1
304,human1_lib1.final_cell_0305-0,12,beta,beta,human1
305,human1_lib1.final_cell_0306-0,8,delta,delta,human1
306,human1_lib1.final_cell_0307-0,12,beta,beta,human1
307,human1_lib1.final_cell_0308-0,7,gamma,gamma,human1
308,human1_lib1.final_cell_0309-0,11,epsilon,alpha,human1
309,human1_lib1.final_cell_0310-0,8,delta,delta,human1
310,human1_lib1.final_cell_0311-0,12,beta,beta,human1
311,human1_lib1.final_cell_0312-0,12,beta,beta,human1
312,human1_lib1.final_cell_0313-0,7,gamma,gamma,human1
313,human1_lib1.final_cell_0314-0,12,beta,beta,human1
314,human1_lib1.final_cell_0315-0,11,beta,alpha,human1
315,human1_lib1.final_cell_0316-0,12,beta,beta,human1
316,human1_lib1.final_cell_0317-0,12,beta,beta,human1
317,human1_lib1.final_cell_0318-0,12,beta,beta,human1
318,human1_lib1.final_cell_0319-0,0,endothelial,endothelial,human1
319,human1_lib1.final_cell_0320-0,12,beta,beta,human1
320,human1_lib1.final_cell_0321-0,8,delta,delta,human1
321,human1_lib1.final_cell_0322-0,11,alpha,alpha,human1
322,human1_lib1.final_cell_0323-0,15,epsilon,epsilon,human1
323,human1_lib1.final_cell_0324-0,11,alpha,alpha,human1
324,human1_lib1.final_cell_0325-0,13,quiescent_stellate,quiescent_stellate,human1
325,human1_lib1.final_cell_0326-0,11,alpha,alpha,human1
326,human1_lib1.final_cell_0327-0,11,alpha,alpha,human1
327,human1_lib1.final_cell_0328-0,12,beta,beta,human1
328,human1_lib1.final_cell_0329-0,12,beta,beta,human1
329,human1_lib1.final_cell_0330-0,2,ductal,Unmatched_2,human1
330,human1_lib1.final_cell_0331-0,12,beta,beta,human1
331,human1_lib1.final_cell_0332-0,11,alpha,alpha,human1
332,human1_lib1.final_cell_0333-0,12,beta,beta,human1
333,human1_lib1.final_cell_0334-0,11,alpha,alpha,human1
334,human1_lib1.final_cell_0335-0,12,beta,beta,human1
335,human1_lib1.final_cell_0336-0,12,beta,beta,human1
336,human1_lib1.final_cell_0337-0,8,delta,delta,human1
337,human1_lib1.final_cell_0338-0,8,delta,delta,human1
338,human1_lib1.final_cell_0339-0,12,beta,beta,human1
339,human1_lib1.final_cell_0340-0,12,beta,beta,human1
340,human1_lib1.final_cell_0341-0,12,beta,beta,human1
341,human1_lib1.final_cell_0342-0,2,ductal,Unmatched_2,human1
342,human1_lib1.final_cell_0343-0,1,acinar,acinar,human1
343,human1_lib1.final_cell_0344-0,12,beta,beta,human1
344,human1_lib1.final_cell_0345-0,11,alpha,alpha,human1
345,human1_lib1.final_cell_0346-0,12,beta,beta,human1
346,human1_lib1.final_cell_0347-0,12,beta,beta,human1
347,human1_lib1.final_cell_0348-0,11,alpha,alpha,human1
348,human1_lib1.final_cell_0349-0,12,beta,beta,human1
349,human1_lib1.final_cell_0350-0,13,quiescent_stellate,quiescent_stellate,human1
350,human1_lib1.final_cell_0351-0,12,beta,beta,human1
351,human1_lib1.final_cell_0352-0,7,gamma,gamma,human1
352,human1_lib1.final_cell_0353-0,12,beta,beta,human1
353,human1_lib1.final_cell_0354-0,7,gamma,gamma,human1
354,human1_lib1.final_cell_0355-0,0,endothelial,endothelial,human1
355,human1_lib1.final_cell_0356-0,12,beta,beta,human1
356,human1_lib1.final_cell_0357-0,11,alpha,alpha,human1
357,human1_lib1.final_cell_0358-0,9,schwann,schwann,human1
358,human1_lib1.final_cell_0359-0,12,beta,beta,human1
359,human1_lib1.final_cell_0360-0,13,quiescent_stellate,quiescent_stellate,human1
360,human1_lib1.final_cell_0361-0,0,endothelial,endothelial,human1
361,human1_lib1.final_cell_0362-0,7,gamma,gamma,human1
362,human1_lib1.final_cell_0363-0,12,beta,beta,human1
363,human1_lib1.final_cell_0364-0,12,beta,beta,human1
364,human1_lib1.final_cell_0365-0,11,alpha,alpha,human1
365,human1_lib1.final_cell_0366-0,11,alpha,alpha,human1
366,human1_lib1.final_cell_0367-0,7,gamma,gamma,human1
367,human1_lib1.final_cell_0368-0,12,beta,beta,human1
368,human1_lib1.final_cell_0369-0,12,beta,beta,human1
369,human1_lib1.final_cell_0370-0,8,delta,delta,human1
370,human1_lib1.final_cell_0371-0,1,acinar,acinar,human1
371,human1_lib1.final_cell_0372-0,1,acinar,acinar,human1
372,human1_lib1.final_cell_0373-0,7,gamma,gamma,human1
373,human1_lib1.final_cell_0374-0,3,ductal,ductal,human1
374,human1_lib1.final_cell_0375-0,3,ductal,ductal,human1
375,human1_lib1.final_cell_0376-0,0,endothelial,endothelial,human1
376,human1_lib1.final_cell_0377-0,8,delta,delta,human1
377,human1_lib1.final_cell_0378-0,12,beta,beta,human1
378,human1_lib1.final_cell_0379-0,12,beta,beta,human1
379,human1_lib1.final_cell_0380-0,0,endothelial,endothelial,human1
380,human1_lib1.final_cell_0381-0,11,alpha,alpha,human1
381,human1_lib1.final_cell_0382-0,1,acinar,acinar,human1
382,human1_lib1.final_cell_0383-0,0,endothelial,endothelial,human1
383,human1_lib1.final_cell_0384-0,0,endothelial,endothelial,human1
384,human1_lib1.final_cell_0385-0,11,alpha,alpha,human1
385,human1_lib1.final_cell_0386-0,12,beta,beta,human1
386,human1_lib1.final_cell_0387-0,12,beta,beta,human1
387,human1_lib1.final_cell_0388-0,7,gamma,gamma,human1
388,human1_lib1.final_cell_0389-0,12,beta,beta,human1
389,human1_lib1.final_cell_0390-0,11,alpha,alpha,human1
390,human1_lib1.final_cell_0391-0,12,beta,beta,human1
391,human1_lib1.final_cell_0392-0,12,beta,beta,human1
392,human1_lib1.final_cell_0393-0,12,beta,beta,human1
393,human1_lib1.final_cell_0394-0,12,beta,beta,human1
394,human1_lib1.final_cell_0395-0,12,beta,beta,human1
395,human1_lib1.final_cell_0396-0,8,delta,delta,human1
396,human1_lib1.final_cell_0397-0,12,beta,beta,human1
397,human1_lib1.final_cell_0398-0,13,quiescent_stellate,quiescent_stellate,human1
398,human1_lib1.final_cell_0399-0,10,activated_stellate,activated_stellate,human1
399,human1_lib1.final_cell_0400-0,12,beta,beta,human1
400,human1_lib1.final_cell_0401-0,11,alpha,alpha,human1
401,human1_lib1.final_cell_0402-0,12,beta,beta,human1
402,human1_lib1.final_cell_0403-0,7,gamma,gamma,human1
403,human1_lib1.final_cell_0404-0,13,quiescent_stellate,quiescent_stellate,human1
404,human1_lib1.final_cell_0405-0,12,beta,beta,human1
405,human1_lib1.final_cell_0406-0,11,alpha,alpha,human1
406,human1_lib1.final_cell_0407-0,13,quiescent_stellate,quiescent_stellate,human1
407,human1_lib1.final_cell_0408-0,0,endothelial,endothelial,human1
408,human1_lib1.final_cell_0409-0,12,beta,beta,human1
409,human1_lib1.final_cell_0410-0,3,ductal,ductal,human1
410,human1_lib1.final_cell_0411-0,0,endothelial,endothelial,human1
411,human1_lib1.final_cell_0412-0,2,ductal,Unmatched_2,human1
412,human1_lib1.final_cell_0413-0,1,acinar,acinar,human1
413,human1_lib1.final_cell_0414-0,11,alpha,alpha,human1
414,human1_lib1.final_cell_0415-0,8,delta,delta,human1
415,human1_lib1.final_cell_0416-0,8,beta,delta,human1
416,human1_lib1.final_cell_0417-0,15,macrophage,epsilon,human1
417,human1_lib1.final_cell_0418-0,3,ductal,ductal,human1
418,human1_lib1.final_cell_0419-0,0,endothelial,endothelial,human1
419,human1_lib1.final_cell_0420-0,0,endothelial,endothelial,human1
420,human1_lib1.final_cell_0421-0,7,gamma,gamma,human1
421,human1_lib1.final_cell_0422-0,0,endothelial,endothelial,human1
422,human1_lib1.final_cell_0423-0,0,endothelial,endothelial,human1
423,human1_lib1.final_cell_0424-0,12,beta,beta,human1
424,human1_lib1.final_cell_0425-0,12,beta,beta,human1
425,human1_lib1.final_cell_0426-0,7,gamma,gamma,human1
426,human1_lib1.final_cell_0427-0,11,beta,alpha,human1
427,human1_lib1.final_cell_0428-0,4,mast,mast,human1
428,human1_lib1.final_cell_0429-0,12,beta,beta,human1
429,human1_lib1.final_cell_0430-0,0,endothelial,endothelial,human1
430,human1_lib1.final_cell_0431-0,7,gamma,gamma,human1
431,human1_lib1.final_cell_0432-0,13,quiescent_stellate,quiescent_stellate,human1
432,human1_lib1.final_cell_0433-0,11,alpha,alpha,human1
433,human1_lib1.final_cell_0434-0,12,beta,beta,human1
434,human1_lib1.final_cell_0435-0,11,alpha,alpha,human1
435,human1_lib1.final_cell_0436-0,1,acinar,acinar,human1
436,human1_lib1.final_cell_0437-0,2,ductal,Unmatched_2,human1
437,human1_lib1.final_cell_0438-0,12,beta,beta,human1
438,human1_lib1.final_cell_0439-0,12,beta,beta,human1
439,human1_lib1.final_cell_0440-0,2,ductal,Unmatched_2,human1
440,human1_lib1.final_cell_0441-0,12,beta,beta,human1
441,human1_lib1.final_cell_0442-0,12,beta,beta,human1
442,human1_lib1.final_cell_0443-0,3,ductal,ductal,human1
443,human1_lib1.final_cell_0444-0,1,acinar,acinar,human1
