cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
30,human1_lib1.final_cell_0031-0,8,delta,delta,single_batch
31,human1_lib1.final_cell_0032-0,8,delta,delta,single_batch
32,human1_lib1.final_cell_0033-0,8,delta,delta,single_batch
33,human1_lib1.final_cell_0034-0,8,delta,delta,single_batch
34,human1_lib1.final_cell_0035-0,7,beta,beta,single_batch
35,human1_lib1.final_cell_0036-0,0,acinar,acinar,single_batch
36,human1_lib1.final_cell_0037-0,7,beta,beta,single_batch
37,human1_lib1.final_cell_0038-0,7,beta,beta,single_batch
38,human1_lib1.final_cell_0039-0,7,beta,beta,single_batch
39,human1_lib1.final_cell_0040-0,8,delta,delta,single_batch
40,human1_lib1.final_cell_0041-0,3,activated_stellate,activated_stellate,single_batch
41,human1_lib1.final_cell_0042-0,7,beta,beta,single_batch
42,human1_lib1.final_cell_0043-0,8,delta,delta,single_batch
43,human1_lib1.final_cell_0044-0,3,activated_stellate,activated_stellate,single_batch
44,human1_lib1.final_cell_0045-0,3,activated_stellate,activated_stellate,single_batch
45,human1_lib1.final_cell_0046-0,3,activated_stellate,activated_stellate,single_batch
46,human1_lib1.final_cell_0047-0,0,acinar,acinar,single_batch
47,human1_lib1.final_cell_0048-0,3,activated_stellate,activated_stellate,single_batch
48,human1_lib1.final_cell_0049-0,8,delta,delta,single_batch
49,human1_lib1.final_cell_0050-0,7,beta,beta,single_batch
50,human1_lib1.final_cell_0051-0,8,delta,delta,single_batch
51,human1_lib1.final_cell_0052-0,7,beta,beta,single_batch
52,human1_lib1.final_cell_0053-0,0,acinar,acinar,single_batch
53,human1_lib1.final_cell_0054-0,7,beta,beta,single_batch
54,human1_lib1.final_cell_0055-0,7,beta,beta,single_batch
55,human1_lib1.final_cell_0056-0,3,activated_stellate,activated_stellate,single_batch
56,human1_lib1.final_cell_0057-0,7,beta,beta,single_batch
57,human1_lib1.final_cell_0058-0,7,beta,beta,single_batch
58,human1_lib1.final_cell_0059-0,7,beta,beta,single_batch
59,human1_lib1.final_cell_0060-0,7,beta,beta,single_batch
60,human1_lib1.final_cell_0061-0,4,ductal,ductal,single_batch
61,human1_lib1.final_cell_0062-0,9,alpha,alpha,single_batch
62,human1_lib1.final_cell_0063-0,7,beta,beta,single_batch
63,human1_lib1.final_cell_0064-0,4,ductal,ductal,single_batch
64,human1_lib1.final_cell_0065-0,4,ductal,ductal,single_batch
65,human1_lib1.final_cell_0066-0,0,acinar,acinar,single_batch
66,human1_lib1.final_cell_0067-0,9,alpha,alpha,single_batch
67,human1_lib1.final_cell_0068-0,7,beta,beta,single_batch
68,human1_lib1.final_cell_0069-0,8,delta,delta,single_batch
69,human1_lib1.final_cell_0070-0,9,alpha,alpha,single_batch
70,human1_lib1.final_cell_0071-0,7,beta,beta,single_batch
71,human1_lib1.final_cell_0072-0,7,beta,beta,single_batch
72,human1_lib1.final_cell_0073-0,7,beta,beta,single_batch
73,human1_lib1.final_cell_0074-0,8,delta,delta,single_batch
74,human1_lib1.final_cell_0075-0,7,beta,beta,single_batch
75,human1_lib1.final_cell_0076-0,7,beta,beta,single_batch
76,human1_lib1.final_cell_0077-0,8,delta,delta,single_batch
77,human1_lib1.final_cell_0078-0,7,beta,beta,single_batch
78,human1_lib1.final_cell_0079-0,7,beta,beta,single_batch
79,human1_lib1.final_cell_0080-0,7,beta,beta,single_batch
80,human1_lib1.final_cell_0081-0,7,beta,beta,single_batch
81,human1_lib1.final_cell_0082-0,7,beta,beta,single_batch
82,human1_lib1.final_cell_0083-0,7,beta,beta,single_batch
83,human1_lib1.final_cell_0084-0,0,acinar,acinar,single_batch
84,human1_lib1.final_cell_0085-0,3,activated_stellate,activated_stellate,single_batch
85,human1_lib1.final_cell_0086-0,8,delta,delta,single_batch
86,human1_lib1.final_cell_0087-0,8,delta,delta,single_batch
87,human1_lib1.final_cell_0088-0,7,beta,beta,single_batch
88,human1_lib1.final_cell_0089-0,7,beta,beta,single_batch
89,human1_lib1.final_cell_0090-0,7,beta,beta,single_batch
90,human1_lib1.final_cell_0091-0,7,beta,beta,single_batch
91,human1_lib1.final_cell_0092-0,7,beta,beta,single_batch
92,human1_lib1.final_cell_0093-0,7,beta,beta,single_batch
93,human1_lib1.final_cell_0094-0,7,beta,beta,single_batch
94,human1_lib1.final_cell_0095-0,7,beta,beta,single_batch
95,human1_lib1.final_cell_0096-0,7,beta,beta,single_batch
96,human1_lib1.final_cell_0097-0,7,beta,beta,single_batch
97,human1_lib1.final_cell_0098-0,8,delta,delta,single_batch
98,human1_lib1.final_cell_0099-0,8,delta,delta,single_batch
99,human1_lib1.final_cell_0100-0,7,beta,beta,single_batch
100,human1_lib1.final_cell_0101-0,8,delta,delta,single_batch
101,human1_lib1.final_cell_0102-0,9,alpha,alpha,single_batch
102,human1_lib1.final_cell_0103-0,9,alpha,alpha,single_batch
103,human1_lib1.final_cell_0104-0,8,delta,delta,single_batch
104,human1_lib1.final_cell_0105-0,7,beta,beta,single_batch
105,human1_lib1.final_cell_0106-0,7,beta,beta,single_batch
106,human1_lib1.final_cell_0107-0,7,beta,beta,single_batch
107,human1_lib1.final_cell_0108-0,7,beta,beta,single_batch
108,human1_lib1.final_cell_0109-0,0,acinar,acinar,single_batch
109,human1_lib1.final_cell_0110-0,8,delta,delta,single_batch
110,human1_lib1.final_cell_0111-0,7,beta,beta,single_batch
111,human1_lib1.final_cell_0112-0,7,beta,beta,single_batch
112,human1_lib1.final_cell_0113-0,8,delta,delta,single_batch
113,human1_lib1.final_cell_0114-0,7,beta,beta,single_batch
114,human1_lib1.final_cell_0115-0,7,beta,beta,single_batch
115,human1_lib1.final_cell_0116-0,7,beta,beta,single_batch
116,human1_lib1.final_cell_0117-0,8,delta,delta,single_batch
117,human1_lib1.final_cell_0118-0,7,beta,beta,single_batch
118,human1_lib1.final_cell_0119-0,8,delta,delta,single_batch
119,human1_lib1.final_cell_0120-0,7,beta,beta,single_batch
120,human1_lib1.final_cell_0121-0,7,beta,beta,single_batch
121,human1_lib1.final_cell_0122-0,7,beta,beta,single_batch
122,human1_lib1.final_cell_0123-0,8,epsilon,delta,single_batch
123,human1_lib1.final_cell_0124-0,7,beta,beta,single_batch
124,human1_lib1.final_cell_0125-0,7,beta,beta,single_batch
125,human1_lib1.final_cell_0126-0,7,beta,beta,single_batch
126,human1_lib1.final_cell_0127-0,9,delta,alpha,single_batch
127,human1_lib1.final_cell_0128-0,7,beta,beta,single_batch
128,human1_lib1.final_cell_0129-0,8,delta,delta,single_batch
129,human1_lib1.final_cell_0130-0,7,beta,beta,single_batch
130,human1_lib1.final_cell_0131-0,9,alpha,alpha,single_batch
131,human1_lib1.final_cell_0132-0,9,alpha,alpha,single_batch
132,human1_lib1.final_cell_0133-0,7,beta,beta,single_batch
133,human1_lib1.final_cell_0134-0,0,acinar,acinar,single_batch
134,human1_lib1.final_cell_0135-0,9,alpha,alpha,single_batch
135,human1_lib1.final_cell_0136-0,7,beta,beta,single_batch
136,human1_lib1.final_cell_0137-0,7,beta,beta,single_batch
137,human1_lib1.final_cell_0138-0,9,alpha,alpha,single_batch
138,human1_lib1.final_cell_0139-0,7,beta,beta,single_batch
139,human1_lib1.final_cell_0140-0,8,delta,delta,single_batch
140,human1_lib1.final_cell_0141-0,7,beta,beta,single_batch
141,human1_lib1.final_cell_0142-0,7,beta,beta,single_batch
142,human1_lib1.final_cell_0143-0,7,beta,beta,single_batch
143,human1_lib1.final_cell_0144-0,7,beta,beta,single_batch
144,human1_lib1.final_cell_0145-0,7,beta,beta,single_batch
145,human1_lib1.final_cell_0146-0,8,delta,delta,single_batch
146,human1_lib1.final_cell_0147-0,7,beta,beta,single_batch
147,human1_lib1.final_cell_0148-0,4,ductal,ductal,single_batch
148,human1_lib1.final_cell_0149-0,4,ductal,ductal,single_batch
149,human1_lib1.final_cell_0150-0,7,beta,beta,single_batch
150,human1_lib1.final_cell_0151-0,7,beta,beta,single_batch
151,human1_lib1.final_cell_0152-0,7,beta,beta,single_batch
152,human1_lib1.final_cell_0153-0,7,beta,beta,single_batch
153,human1_lib1.final_cell_0154-0,8,delta,delta,single_batch
154,human1_lib1.final_cell_0155-0,7,beta,beta,single_batch
155,human1_lib1.final_cell_0156-0,3,activated_stellate,activated_stellate,single_batch
156,human1_lib1.final_cell_0157-0,7,beta,beta,single_batch
157,human1_lib1.final_cell_0158-0,7,beta,beta,single_batch
158,human1_lib1.final_cell_0159-0,9,alpha,alpha,single_batch
159,human1_lib1.final_cell_0160-0,7,beta,beta,single_batch
160,human1_lib1.final_cell_0161-0,9,alpha,alpha,single_batch
161,human1_lib1.final_cell_0162-0,7,beta,beta,single_batch
162,human1_lib1.final_cell_0163-0,8,gamma,delta,single_batch
163,human1_lib1.final_cell_0164-0,7,beta,beta,single_batch
164,human1_lib1.final_cell_0165-0,7,beta,beta,single_batch
165,human1_lib1.final_cell_0166-0,7,beta,beta,single_batch
166,human1_lib1.final_cell_0167-0,7,beta,beta,single_batch
167,human1_lib1.final_cell_0168-0,7,beta,beta,single_batch
168,human1_lib1.final_cell_0169-0,7,beta,beta,single_batch
169,human1_lib1.final_cell_0170-0,7,beta,beta,single_batch
170,human1_lib1.final_cell_0171-0,0,acinar,acinar,single_batch
171,human1_lib1.final_cell_0172-0,7,beta,beta,single_batch
172,human1_lib1.final_cell_0173-0,0,acinar,acinar,single_batch
173,human1_lib1.final_cell_0174-0,7,beta,beta,single_batch
174,human1_lib1.final_cell_0175-0,7,beta,beta,single_batch
175,human1_lib1.final_cell_0176-0,7,beta,beta,single_batch
176,human1_lib1.final_cell_0177-0,0,acinar,acinar,single_batch
177,human1_lib1.final_cell_0178-0,8,delta,delta,single_batch
178,human1_lib1.final_cell_0179-0,7,beta,beta,single_batch
179,human1_lib1.final_cell_0180-0,8,delta,delta,single_batch
180,human1_lib1.final_cell_0181-0,7,beta,beta,single_batch
181,human1_lib1.final_cell_0182-0,0,acinar,acinar,single_batch
182,human1_lib1.final_cell_0183-0,9,alpha,alpha,single_batch
183,human1_lib1.final_cell_0184-0,7,beta,beta,single_batch
184,human1_lib1.final_cell_0185-0,9,alpha,alpha,single_batch
185,human1_lib1.final_cell_0186-0,7,beta,beta,single_batch
186,human1_lib1.final_cell_0187-0,9,alpha,alpha,single_batch
187,human1_lib1.final_cell_0188-0,1,endothelial,endothelial,single_batch
188,human1_lib1.final_cell_0189-0,7,beta,beta,single_batch
189,human1_lib1.final_cell_0190-0,7,beta,beta,single_batch
190,human1_lib1.final_cell_0191-0,9,alpha,alpha,single_batch
191,human1_lib1.final_cell_0192-0,8,delta,delta,single_batch
192,human1_lib1.final_cell_0193-0,7,beta,beta,single_batch
193,human1_lib1.final_cell_0194-0,7,beta,beta,single_batch
194,human1_lib1.final_cell_0195-0,8,delta,delta,single_batch
195,human1_lib1.final_cell_0196-0,7,beta,beta,single_batch
196,human1_lib1.final_cell_0197-0,8,gamma,delta,single_batch
197,human1_lib1.final_cell_0198-0,9,alpha,alpha,single_batch
198,human1_lib1.final_cell_0199-0,7,beta,beta,single_batch
199,human1_lib1.final_cell_0200-0,7,beta,beta,single_batch
200,human1_lib1.final_cell_0201-0,8,delta,delta,single_batch
201,human1_lib1.final_cell_0202-0,9,alpha,alpha,single_batch
202,human1_lib1.final_cell_0203-0,4,ductal,ductal,single_batch
203,human1_lib1.final_cell_0204-0,7,beta,beta,single_batch
204,human1_lib1.final_cell_0205-0,9,alpha,alpha,single_batch
205,human1_lib1.final_cell_0206-0,7,beta,beta,single_batch
206,human1_lib1.final_cell_0207-0,4,ductal,ductal,single_batch
207,human1_lib1.final_cell_0208-0,9,alpha,alpha,single_batch
208,human1_lib1.final_cell_0209-0,4,ductal,ductal,single_batch
209,human1_lib1.final_cell_0210-0,7,beta,beta,single_batch
210,human1_lib1.final_cell_0211-0,7,beta,beta,single_batch
211,human1_lib1.final_cell_0212-0,9,alpha,alpha,single_batch
212,human1_lib1.final_cell_0213-0,8,beta,delta,single_batch
213,human1_lib1.final_cell_0214-0,7,beta,beta,single_batch
214,human1_lib1.final_cell_0215-0,6,quiescent_stellate,quiescent_stellate,single_batch
215,human1_lib1.final_cell_0216-0,4,ductal,ductal,single_batch
216,human1_lib1.final_cell_0217-0,4,ductal,ductal,single_batch
217,human1_lib1.final_cell_0218-0,6,endothelial,quiescent_stellate,single_batch
218,human1_lib1.final_cell_0219-0,3,activated_stellate,activated_stellate,single_batch
219,human1_lib1.final_cell_0220-0,7,beta,beta,single_batch
220,human1_lib1.final_cell_0221-0,8,delta,delta,single_batch
221,human1_lib1.final_cell_0222-0,8,gamma,delta,single_batch
222,human1_lib1.final_cell_0223-0,7,beta,beta,single_batch
223,human1_lib1.final_cell_0224-0,7,beta,beta,single_batch
224,human1_lib1.final_cell_0225-0,7,beta,beta,single_batch
225,human1_lib1.final_cell_0226-0,9,alpha,alpha,single_batch
226,human1_lib1.final_cell_0227-0,7,beta,beta,single_batch
227,human1_lib1.final_cell_0228-0,7,beta,beta,single_batch
228,human1_lib1.final_cell_0229-0,8,delta,delta,single_batch
229,human1_lib1.final_cell_0230-0,4,ductal,ductal,single_batch
230,human1_lib1.final_cell_0231-0,7,beta,beta,single_batch
231,human1_lib1.final_cell_0232-0,8,delta,delta,single_batch
232,human1_lib1.final_cell_0233-0,8,delta,delta,single_batch
233,human1_lib1.final_cell_0234-0,7,beta,beta,single_batch
234,human1_lib1.final_cell_0235-0,8,delta,delta,single_batch
235,human1_lib1.final_cell_0236-0,7,beta,beta,single_batch
236,human1_lib1.final_cell_0237-0,3,activated_stellate,activated_stellate,single_batch
237,human1_lib1.final_cell_0238-0,7,beta,beta,single_batch
238,human1_lib1.final_cell_0239-0,7,beta,beta,single_batch
239,human1_lib1.final_cell_0240-0,8,delta,delta,single_batch
240,human1_lib1.final_cell_0241-0,7,beta,beta,single_batch
241,human1_lib1.final_cell_0242-0,6,quiescent_stellate,quiescent_stellate,single_batch
242,human1_lib1.final_cell_0243-0,7,beta,beta,single_batch
243,human1_lib1.final_cell_0244-0,0,acinar,acinar,single_batch
244,human1_lib1.final_cell_0245-0,9,alpha,alpha,single_batch
245,human1_lib1.final_cell_0246-0,8,delta,delta,single_batch
246,human1_lib1.final_cell_0247-0,7,beta,beta,single_batch
247,human1_lib1.final_cell_0248-0,9,alpha,alpha,single_batch
248,human1_lib1.final_cell_0249-0,8,beta,delta,single_batch
249,human1_lib1.final_cell_0250-0,1,endothelial,endothelial,single_batch
250,human1_lib1.final_cell_0251-0,8,delta,delta,single_batch
251,human1_lib1.final_cell_0252-0,8,delta,delta,single_batch
252,human1_lib1.final_cell_0253-0,7,beta,beta,single_batch
253,human1_lib1.final_cell_0254-0,7,beta,beta,single_batch
254,human1_lib1.final_cell_0255-0,8,delta,delta,single_batch
255,human1_lib1.final_cell_0256-0,8,gamma,delta,single_batch
256,human1_lib1.final_cell_0257-0,9,alpha,alpha,single_batch
257,human1_lib1.final_cell_0258-0,7,beta,beta,single_batch
258,human1_lib1.final_cell_0259-0,7,beta,beta,single_batch
259,human1_lib1.final_cell_0260-0,7,beta,beta,single_batch
260,human1_lib1.final_cell_0261-0,4,ductal,ductal,single_batch
261,human1_lib1.final_cell_0262-0,8,delta,delta,single_batch
262,human1_lib1.final_cell_0263-0,9,alpha,alpha,single_batch
263,human1_lib1.final_cell_0264-0,7,beta,beta,single_batch
264,human1_lib1.final_cell_0265-0,8,gamma,delta,single_batch
265,human1_lib1.final_cell_0266-0,7,beta,beta,single_batch
266,human1_lib1.final_cell_0267-0,7,beta,beta,single_batch
267,human1_lib1.final_cell_0268-0,7,beta,beta,single_batch
268,human1_lib1.final_cell_0269-0,6,quiescent_stellate,quiescent_stellate,single_batch
269,human1_lib1.final_cell_0270-0,9,alpha,alpha,single_batch
270,human1_lib1.final_cell_0271-0,8,delta,delta,single_batch
271,human1_lib1.final_cell_0272-0,8,alpha,delta,single_batch
272,human1_lib1.final_cell_0273-0,1,endothelial,endothelial,single_batch
273,human1_lib1.final_cell_0274-0,9,alpha,alpha,single_batch
274,human1_lib1.final_cell_0275-0,8,delta,delta,single_batch
275,human1_lib1.final_cell_0276-0,7,beta,beta,single_batch
276,human1_lib1.final_cell_0277-0,8,gamma,delta,single_batch
277,human1_lib1.final_cell_0278-0,4,ductal,ductal,single_batch
278,human1_lib1.final_cell_0279-0,9,alpha,alpha,single_batch
279,human1_lib1.final_cell_0280-0,8,alpha,delta,single_batch
280,human1_lib1.final_cell_0281-0,8,delta,delta,single_batch
281,human1_lib1.final_cell_0282-0,7,beta,beta,single_batch
282,human1_lib1.final_cell_0283-0,7,beta,beta,single_batch
283,human1_lib1.final_cell_0284-0,4,ductal,ductal,single_batch
284,human1_lib1.final_cell_0285-0,9,alpha,alpha,single_batch
285,human1_lib1.final_cell_0286-0,7,beta,beta,single_batch
286,human1_lib1.final_cell_0287-0,8,delta,delta,single_batch
287,human1_lib1.final_cell_0288-0,2,macrophage,macrophage,single_batch
288,human1_lib1.final_cell_0289-0,1,endothelial,endothelial,single_batch
289,human1_lib1.final_cell_0290-0,7,beta,beta,single_batch
290,human1_lib1.final_cell_0291-0,7,beta,beta,single_batch
291,human1_lib1.final_cell_0292-0,7,beta,beta,single_batch
292,human1_lib1.final_cell_0293-0,7,beta,beta,single_batch
293,human1_lib1.final_cell_0294-0,7,beta,beta,single_batch
294,human1_lib1.final_cell_0295-0,7,beta,beta,single_batch
295,human1_lib1.final_cell_0296-0,7,beta,beta,single_batch
296,human1_lib1.final_cell_0297-0,7,beta,beta,single_batch
297,human1_lib1.final_cell_0298-0,7,beta,beta,single_batch
298,human1_lib1.final_cell_0299-0,7,beta,beta,single_batch
299,human1_lib1.final_cell_0300-0,7,beta,beta,single_batch
300,human1_lib1.final_cell_0301-0,8,gamma,delta,single_batch
301,human1_lib1.final_cell_0302-0,3,endothelial,activated_stellate,single_batch
302,human1_lib1.final_cell_0303-0,7,beta,beta,single_batch
303,human1_lib1.final_cell_0304-0,7,beta,beta,single_batch
304,human1_lib1.final_cell_0305-0,7,beta,beta,single_batch
305,human1_lib1.final_cell_0306-0,8,delta,delta,single_batch
306,human1_lib1.final_cell_0307-0,7,beta,beta,single_batch
307,human1_lib1.final_cell_0308-0,8,gamma,delta,single_batch
308,human1_lib1.final_cell_0309-0,8,epsilon,delta,single_batch
309,human1_lib1.final_cell_0310-0,8,delta,delta,single_batch
310,human1_lib1.final_cell_0311-0,7,beta,beta,single_batch
311,human1_lib1.final_cell_0312-0,7,beta,beta,single_batch
312,human1_lib1.final_cell_0313-0,8,gamma,delta,single_batch
313,human1_lib1.final_cell_0314-0,7,beta,beta,single_batch
314,human1_lib1.final_cell_0315-0,9,beta,alpha,single_batch
315,human1_lib1.final_cell_0316-0,7,beta,beta,single_batch
316,human1_lib1.final_cell_0317-0,7,beta,beta,single_batch
317,human1_lib1.final_cell_0318-0,7,beta,beta,single_batch
318,human1_lib1.final_cell_0319-0,1,endothelial,endothelial,single_batch
319,human1_lib1.final_cell_0320-0,7,beta,beta,single_batch
320,human1_lib1.final_cell_0321-0,8,delta,delta,single_batch
321,human1_lib1.final_cell_0322-0,9,alpha,alpha,single_batch
322,human1_lib1.final_cell_0323-0,8,epsilon,delta,single_batch
323,human1_lib1.final_cell_0324-0,9,alpha,alpha,single_batch
324,human1_lib1.final_cell_0325-0,6,quiescent_stellate,quiescent_stellate,single_batch
325,human1_lib1.final_cell_0326-0,8,alpha,delta,single_batch
326,human1_lib1.final_cell_0327-0,9,alpha,alpha,single_batch
327,human1_lib1.final_cell_0328-0,7,beta,beta,single_batch
328,human1_lib1.final_cell_0329-0,7,beta,beta,single_batch
329,human1_lib1.final_cell_0330-0,4,ductal,ductal,single_batch
330,human1_lib1.final_cell_0331-0,7,beta,beta,single_batch
331,human1_lib1.final_cell_0332-0,9,alpha,alpha,single_batch
332,human1_lib1.final_cell_0333-0,7,beta,beta,single_batch
333,human1_lib1.final_cell_0334-0,9,alpha,alpha,single_batch
334,human1_lib1.final_cell_0335-0,7,beta,beta,single_batch
335,human1_lib1.final_cell_0336-0,7,beta,beta,single_batch
336,human1_lib1.final_cell_0337-0,8,delta,delta,single_batch
337,human1_lib1.final_cell_0338-0,8,delta,delta,single_batch
338,human1_lib1.final_cell_0339-0,7,beta,beta,single_batch
339,human1_lib1.final_cell_0340-0,7,beta,beta,single_batch
340,human1_lib1.final_cell_0341-0,7,beta,beta,single_batch
341,human1_lib1.final_cell_0342-0,4,ductal,ductal,single_batch
342,human1_lib1.final_cell_0343-0,0,acinar,acinar,single_batch
343,human1_lib1.final_cell_0344-0,7,beta,beta,single_batch
344,human1_lib1.final_cell_0345-0,8,alpha,delta,single_batch
345,human1_lib1.final_cell_0346-0,7,beta,beta,single_batch
346,human1_lib1.final_cell_0347-0,7,beta,beta,single_batch
347,human1_lib1.final_cell_0348-0,9,alpha,alpha,single_batch
348,human1_lib1.final_cell_0349-0,7,beta,beta,single_batch
349,human1_lib1.final_cell_0350-0,6,quiescent_stellate,quiescent_stellate,single_batch
350,human1_lib1.final_cell_0351-0,7,beta,beta,single_batch
351,human1_lib1.final_cell_0352-0,8,gamma,delta,single_batch
352,human1_lib1.final_cell_0353-0,7,beta,beta,single_batch
353,human1_lib1.final_cell_0354-0,8,gamma,delta,single_batch
354,human1_lib1.final_cell_0355-0,1,endothelial,endothelial,single_batch
355,human1_lib1.final_cell_0356-0,7,beta,beta,single_batch
356,human1_lib1.final_cell_0357-0,9,alpha,alpha,single_batch
357,human1_lib1.final_cell_0358-0,3,schwann,activated_stellate,single_batch
358,human1_lib1.final_cell_0359-0,7,beta,beta,single_batch
359,human1_lib1.final_cell_0360-0,6,quiescent_stellate,quiescent_stellate,single_batch
360,human1_lib1.final_cell_0361-0,1,endothelial,endothelial,single_batch
361,human1_lib1.final_cell_0362-0,8,gamma,delta,single_batch
362,human1_lib1.final_cell_0363-0,7,beta,beta,single_batch
363,human1_lib1.final_cell_0364-0,7,beta,beta,single_batch
364,human1_lib1.final_cell_0365-0,9,alpha,alpha,single_batch
365,human1_lib1.final_cell_0366-0,9,alpha,alpha,single_batch
366,human1_lib1.final_cell_0367-0,8,gamma,delta,single_batch
367,human1_lib1.final_cell_0368-0,7,beta,beta,single_batch
368,human1_lib1.final_cell_0369-0,7,beta,beta,single_batch
369,human1_lib1.final_cell_0370-0,8,delta,delta,single_batch
370,human1_lib1.final_cell_0371-0,0,acinar,acinar,single_batch
371,human1_lib1.final_cell_0372-0,0,acinar,acinar,single_batch
372,human1_lib1.final_cell_0373-0,8,gamma,delta,single_batch
373,human1_lib1.final_cell_0374-0,4,ductal,ductal,single_batch
374,human1_lib1.final_cell_0375-0,4,ductal,ductal,single_batch
375,human1_lib1.final_cell_0376-0,1,endothelial,endothelial,single_batch
376,human1_lib1.final_cell_0377-0,8,delta,delta,single_batch
377,human1_lib1.final_cell_0378-0,7,beta,beta,single_batch
378,human1_lib1.final_cell_0379-0,7,beta,beta,single_batch
379,human1_lib1.final_cell_0380-0,1,endothelial,endothelial,single_batch
380,human1_lib1.final_cell_0381-0,9,alpha,alpha,single_batch
381,human1_lib1.final_cell_0382-0,0,acinar,acinar,single_batch
382,human1_lib1.final_cell_0383-0,1,endothelial,endothelial,single_batch
383,human1_lib1.final_cell_0384-0,1,endothelial,endothelial,single_batch
384,human1_lib1.final_cell_0385-0,9,alpha,alpha,single_batch
385,human1_lib1.final_cell_0386-0,7,beta,beta,single_batch
386,human1_lib1.final_cell_0387-0,7,beta,beta,single_batch
387,human1_lib1.final_cell_0388-0,8,gamma,delta,single_batch
388,human1_lib1.final_cell_0389-0,7,beta,beta,single_batch
389,human1_lib1.final_cell_0390-0,8,alpha,delta,single_batch
390,human1_lib1.final_cell_0391-0,7,beta,beta,single_batch
391,human1_lib1.final_cell_0392-0,7,beta,beta,single_batch
392,human1_lib1.final_cell_0393-0,7,beta,beta,single_batch
393,human1_lib1.final_cell_0394-0,7,beta,beta,single_batch
394,human1_lib1.final_cell_0395-0,7,beta,beta,single_batch
395,human1_lib1.final_cell_0396-0,8,delta,delta,single_batch
396,human1_lib1.final_cell_0397-0,7,beta,beta,single_batch
397,human1_lib1.final_cell_0398-0,6,quiescent_stellate,quiescent_stellate,single_batch
398,human1_lib1.final_cell_0399-0,3,activated_stellate,activated_stellate,single_batch
399,human1_lib1.final_cell_0400-0,7,beta,beta,single_batch
400,human1_lib1.final_cell_0401-0,10,alpha,epsilon,single_batch
401,human1_lib1.final_cell_0402-0,7,beta,beta,single_batch
402,human1_lib1.final_cell_0403-0,8,gamma,delta,single_batch
403,human1_lib1.final_cell_0404-0,6,quiescent_stellate,quiescent_stellate,single_batch
404,human1_lib1.final_cell_0405-0,7,beta,beta,single_batch
405,human1_lib1.final_cell_0406-0,9,alpha,alpha,single_batch
406,human1_lib1.final_cell_0407-0,6,quiescent_stellate,quiescent_stellate,single_batch
407,human1_lib1.final_cell_0408-0,1,endothelial,endothelial,single_batch
408,human1_lib1.final_cell_0409-0,7,beta,beta,single_batch
409,human1_lib1.final_cell_0410-0,4,ductal,ductal,single_batch
410,human1_lib1.final_cell_0411-0,1,endothelial,endothelial,single_batch
411,human1_lib1.final_cell_0412-0,4,ductal,ductal,single_batch
412,human1_lib1.final_cell_0413-0,0,acinar,acinar,single_batch
413,human1_lib1.final_cell_0414-0,9,alpha,alpha,single_batch
414,human1_lib1.final_cell_0415-0,8,delta,delta,single_batch
415,human1_lib1.final_cell_0416-0,8,beta,delta,single_batch
416,human1_lib1.final_cell_0417-0,2,macrophage,macrophage,single_batch
417,human1_lib1.final_cell_0418-0,4,ductal,ductal,single_batch
418,human1_lib1.final_cell_0419-0,1,endothelial,endothelial,single_batch
