cell_index,umap_1,umap_2,predicted_label,cell_id,true_label,aligned_predicted_label,batch,scraw_reconstruction_weight
19,10.469598770141602,9.895272254943848,7,human1_lib1.final_cell_0020-0,beta,beta,single_batch,0.41672760248184204
20,6.967711448669434,13.350360870361328,7,human1_lib1.final_cell_0021-0,beta,beta,single_batch,0.3845422863960266
21,3.4865128993988037,-1.8768839836120605,9,human1_lib1.final_cell_0022-0,alpha,alpha,single_batch,0.6116410493850708
22,10.488775253295898,-6.354180335998535,4,human1_lib1.final_cell_0023-0,ductal,ductal,single_batch,1.9002656936645508
23,11.449647903442383,9.72365665435791,7,human1_lib1.final_cell_0024-0,beta,beta,single_batch,0.39164847135543823
24,-4.821949005126953,-6.888779640197754,8,human1_lib1.final_cell_0025-0,delta,delta,single_batch,0.5913106203079224
25,2.972679615020752,-2.0214219093322754,9,human1_lib1.final_cell_0026-0,alpha,alpha,single_batch,0.5865452289581299
26,11.760839462280273,10.660984992980957,7,human1_lib1.final_cell_0027-0,beta,beta,single_batch,0.3845422863960266
27,-9.712897300720215,14.743061065673828,0,human1_lib1.final_cell_0028-0,acinar,acinar,single_batch,2.4253878593444824
28,-8.00244140625,14.395054817199707,0,human1_lib1.final_cell_0029-0,acinar,acinar,single_batch,2.003734588623047
29,8.5775146484375,12.820709228515625,7,human1_lib1.final_cell_0030-0,beta,beta,single_batch,0.3845422863960266
30,-5.5367021560668945,-8.586844444274902,8,human1_lib1.final_cell_0031-0,delta,delta,single_batch,0.7875916361808777
31,-6.554190158843994,-7.63587760925293,8,human1_lib1.final_cell_0032-0,delta,delta,single_batch,0.5785980224609375
32,-4.072348594665527,-7.636777400970459,8,human1_lib1.final_cell_0033-0,delta,delta,single_batch,0.7046263217926025
33,-6.800342559814453,-7.6978983879089355,8,human1_lib1.final_cell_0034-0,delta,delta,single_batch,1.0422754287719727
34,9.247391700744629,11.632111549377441,7,human1_lib1.final_cell_0035-0,beta,beta,single_batch,0.38561737537384033
35,-9.445900917053223,14.672224044799805,0,human1_lib1.final_cell_0036-0,acinar,acinar,single_batch,1.6635750532150269
36,9.21439266204834,11.747441291809082,7,human1_lib1.final_cell_0037-0,beta,beta,single_batch,0.38501423597335815
37,8.701987266540527,12.645376205444336,7,human1_lib1.final_cell_0038-0,beta,beta,single_batch,0.3845422863960266
38,7.931363582611084,11.834941864013672,7,human1_lib1.final_cell_0039-0,beta,beta,single_batch,0.4512825608253479
39,-6.519713401794434,-7.625123977661133,8,human1_lib1.final_cell_0040-0,delta,delta,single_batch,0.5967558026313782
40,-7.9807844161987305,4.6070661544799805,3,human1_lib1.final_cell_0041-0,activated_stellate,activated_stellate,single_batch,2.187718629837036
41,9.9546480178833,11.993146896362305,7,human1_lib1.final_cell_0042-0,beta,beta,single_batch,0.3845422863960266
42,-5.26089334487915,-8.220669746398926,8,human1_lib1.final_cell_0043-0,delta,delta,single_batch,0.5885795950889587
43,-7.803171157836914,4.654514312744141,3,human1_lib1.final_cell_0044-0,activated_stellate,activated_stellate,single_batch,2.728938341140747
44,-7.910202980041504,4.63188362121582,3,human1_lib1.final_cell_0045-0,activated_stellate,activated_stellate,single_batch,2.728938341140747
45,-7.462613582611084,4.721907138824463,3,human1_lib1.final_cell_0046-0,activated_stellate,activated_stellate,single_batch,2.5773792266845703
46,-8.75534439086914,14.873466491699219,0,human1_lib1.final_cell_0047-0,acinar,acinar,single_batch,1.25654935836792
47,-8.056329727172852,4.551101207733154,3,human1_lib1.final_cell_0048-0,activated_stellate,activated_stellate,single_batch,2.5546066761016846
48,-4.8516340255737305,-8.164887428283691,8,human1_lib1.final_cell_0049-0,delta,delta,single_batch,0.5125263929367065
49,12.196419715881348,9.121557235717773,7,human1_lib1.final_cell_0050-0,beta,beta,single_batch,0.3845422863960266
50,-5.237107276916504,-6.911557674407959,8,human1_lib1.final_cell_0051-0,delta,delta,single_batch,0.4803943932056427
51,11.414072036743164,10.304170608520508,7,human1_lib1.final_cell_0052-0,beta,beta,single_batch,0.5552680492401123
52,-8.73257064819336,14.912858009338379,0,human1_lib1.final_cell_0053-0,acinar,acinar,single_batch,1.3746358156204224
53,12.262832641601562,9.387465476989746,7,human1_lib1.final_cell_0054-0,beta,beta,single_batch,0.3845422863960266
54,7.004509449005127,12.984700202941895,7,human1_lib1.final_cell_0055-0,beta,beta,single_batch,0.3845422863960266
55,-8.061687469482422,4.554378032684326,3,human1_lib1.final_cell_0056-0,activated_stellate,activated_stellate,single_batch,2.534712314605713
56,11.417863845825195,10.34217357635498,7,human1_lib1.final_cell_0057-0,beta,beta,single_batch,0.4440416991710663
57,9.95858383178711,12.07313346862793,7,human1_lib1.final_cell_0058-0,beta,beta,single_batch,0.3845422863960266
58,4.562868595123291,13.922147750854492,7,human1_lib1.final_cell_0059-0,beta,beta,single_batch,0.38843539357185364
59,7.97122049331665,11.673897743225098,7,human1_lib1.final_cell_0060-0,beta,beta,single_batch,0.5209532380104065
60,9.88300895690918,-7.207386016845703,4,human1_lib1.final_cell_0061-0,ductal,ductal,single_batch,1.4419597387313843
61,6.134244918823242,-1.6727851629257202,9,human1_lib1.final_cell_0062-0,alpha,alpha,single_batch,0.5153125524520874
62,11.215886116027832,9.66071891784668,7,human1_lib1.final_cell_0063-0,beta,beta,single_batch,0.575056791305542
63,9.649484634399414,-6.998102188110352,4,human1_lib1.final_cell_0064-0,ductal,ductal,single_batch,2.288738965988159
64,10.626677513122559,-6.370527267456055,4,human1_lib1.final_cell_0065-0,ductal,ductal,single_batch,2.288738965988159
65,-8.050483703613281,14.434544563293457,0,human1_lib1.final_cell_0066-0,acinar,acinar,single_batch,1.3687623739242554
66,5.303133964538574,-1.651853084564209,9,human1_lib1.final_cell_0067-0,alpha,alpha,single_batch,0.43561065196990967
67,9.936135292053223,11.068613052368164,7,human1_lib1.final_cell_0068-0,beta,beta,single_batch,0.3845422863960266
68,-5.570887088775635,-6.971587657928467,8,human1_lib1.final_cell_0069-0,delta,delta,single_batch,0.4525778293609619
69,5.333151340484619,-1.7250887155532837,9,human1_lib1.final_cell_0070-0,alpha,alpha,single_batch,0.49565446376800537
70,10.281051635742188,12.282676696777344,7,human1_lib1.final_cell_0071-0,beta,beta,single_batch,0.7424759268760681
71,11.54382038116455,10.431431770324707,7,human1_lib1.final_cell_0072-0,beta,beta,single_batch,0.5597758293151855
72,5.735087871551514,13.521942138671875,7,human1_lib1.final_cell_0073-0,beta,beta,single_batch,0.4169059097766876
73,-5.99770450592041,-8.554929733276367,8,human1_lib1.final_cell_0074-0,delta,delta,single_batch,0.9865509867668152
74,8.476953506469727,11.892010688781738,7,human1_lib1.final_cell_0075-0,beta,beta,single_batch,0.408006876707077
75,13.360081672668457,9.02566909790039,7,human1_lib1.final_cell_0076-0,beta,beta,single_batch,0.3845422863960266
76,-5.361572265625,-6.742053508758545,8,human1_lib1.final_cell_0077-0,delta,delta,single_batch,0.5982011556625366
77,3.164975166320801,13.810469627380371,7,human1_lib1.final_cell_0078-0,beta,beta,single_batch,0.5751919746398926
78,12.02730655670166,9.259121894836426,7,human1_lib1.final_cell_0079-0,beta,beta,single_batch,0.3845422863960266
79,13.831759452819824,9.021414756774902,7,human1_lib1.final_cell_0080-0,beta,beta,single_batch,0.7601382732391357
80,7.656951427459717,13.053163528442383,7,human1_lib1.final_cell_0081-0,beta,beta,single_batch,0.3845422863960266
81,9.036112785339355,12.771467208862305,7,human1_lib1.final_cell_0082-0,beta,beta,single_batch,0.3845422863960266
82,11.064994812011719,10.150887489318848,7,human1_lib1.final_cell_0083-0,beta,beta,single_batch,0.3845422863960266
83,-8.086236953735352,14.3096284866333,0,human1_lib1.final_cell_0084-0,acinar,acinar,single_batch,1.2606205940246582
84,-7.931060314178467,4.615774631500244,3,human1_lib1.final_cell_0085-0,activated_stellate,activated_stellate,single_batch,2.4487242698669434
85,-5.681584358215332,-7.004760265350342,8,human1_lib1.final_cell_0086-0,delta,delta,single_batch,0.46332356333732605
86,-4.584264755249023,-8.00434684753418,8,human1_lib1.final_cell_0087-0,delta,delta,single_batch,0.5914660692214966
87,11.598175048828125,10.998144149780273,7,human1_lib1.final_cell_0088-0,beta,beta,single_batch,0.38994336128234863
88,9.375395774841309,10.361557006835938,7,human1_lib1.final_cell_0089-0,beta,beta,single_batch,0.41053885221481323
89,9.586344718933105,12.19761848449707,7,human1_lib1.final_cell_0090-0,beta,beta,single_batch,0.3845422863960266
90,4.226924419403076,13.795882225036621,7,human1_lib1.final_cell_0091-0,beta,beta,single_batch,0.5302124619483948
91,5.449819564819336,13.232534408569336,7,human1_lib1.final_cell_0092-0,beta,beta,single_batch,0.3845422863960266
92,6.743736743927002,13.821633338928223,7,human1_lib1.final_cell_0093-0,beta,beta,single_batch,0.3845422863960266
93,7.782811164855957,11.761884689331055,7,human1_lib1.final_cell_0094-0,beta,beta,single_batch,0.9217130541801453
94,8.164667129516602,12.25117015838623,7,human1_lib1.final_cell_0095-0,beta,beta,single_batch,0.3845422863960266
95,13.797574996948242,9.159089088439941,7,human1_lib1.final_cell_0096-0,beta,beta,single_batch,1.1564944982528687
96,9.186864852905273,11.351677894592285,7,human1_lib1.final_cell_0097-0,beta,beta,single_batch,0.4761064052581787
97,-6.489333152770996,-7.7100749015808105,8,human1_lib1.final_cell_0098-0,delta,delta,single_batch,0.7846770882606506
98,-5.546408653259277,-9.762503623962402,8,human1_lib1.final_cell_0099-0,delta,delta,single_batch,0.8365808129310608
99,9.567386627197266,11.700061798095703,7,human1_lib1.final_cell_0100-0,beta,beta,single_batch,0.3845422863960266
100,-5.897047519683838,-7.346736431121826,8,human1_lib1.final_cell_0101-0,delta,delta,single_batch,0.5906943678855896
101,5.0433669090271,-1.7439688444137573,9,human1_lib1.final_cell_0102-0,alpha,alpha,single_batch,0.5935646295547485
102,7.081363201141357,-1.5946757793426514,9,human1_lib1.final_cell_0103-0,alpha,alpha,single_batch,0.8859085440635681
103,-5.472363471984863,-7.190515041351318,8,human1_lib1.final_cell_0104-0,delta,delta,single_batch,0.5927250981330872
104,9.626741409301758,12.47828483581543,7,human1_lib1.final_cell_0105-0,beta,beta,single_batch,0.40814435482025146
105,5.238070964813232,13.124763488769531,7,human1_lib1.final_cell_0106-0,beta,beta,single_batch,0.4361228048801422
106,12.064352989196777,10.438285827636719,7,human1_lib1.final_cell_0107-0,beta,beta,single_batch,0.5765274167060852
107,8.82133674621582,11.399129867553711,7,human1_lib1.final_cell_0108-0,beta,beta,single_batch,0.40253040194511414
108,-9.296674728393555,14.028584480285645,0,human1_lib1.final_cell_0109-0,acinar,acinar,single_batch,1.8834549188613892
109,-4.120296955108643,-7.739613056182861,8,human1_lib1.final_cell_0110-0,delta,delta,single_batch,0.6978471279144287
110,9.820003509521484,12.401263236999512,7,human1_lib1.final_cell_0111-0,beta,beta,single_batch,0.3845422863960266
111,10.199017524719238,10.025185585021973,7,human1_lib1.final_cell_0112-0,beta,beta,single_batch,0.42677292227745056
112,-6.576675891876221,-7.4899139404296875,8,human1_lib1.final_cell_0113-0,delta,delta,single_batch,0.7382709980010986
113,11.855112075805664,9.734943389892578,7,human1_lib1.final_cell_0114-0,beta,beta,single_batch,0.42940428853034973
114,8.676230430603027,12.247393608093262,7,human1_lib1.final_cell_0115-0,beta,beta,single_batch,0.3845422863960266
115,8.445378303527832,13.033512115478516,7,human1_lib1.final_cell_0116-0,beta,beta,single_batch,0.3845422863960266
116,-5.260417938232422,-8.076871871948242,8,human1_lib1.final_cell_0117-0,delta,delta,single_batch,0.5726290941238403
117,12.696914672851562,9.084299087524414,7,human1_lib1.final_cell_0118-0,beta,beta,single_batch,0.4333781898021698
118,-5.292723178863525,-6.831819534301758,8,human1_lib1.final_cell_0119-0,delta,delta,single_batch,0.5966582894325256
119,8.833417892456055,11.277432441711426,7,human1_lib1.final_cell_0120-0,beta,beta,single_batch,0.3845422863960266
120,12.077225685119629,9.191766738891602,7,human1_lib1.final_cell_0121-0,beta,beta,single_batch,0.44873636960983276
121,4.6626973152160645,13.421836853027344,7,human1_lib1.final_cell_0122-0,beta,beta,single_batch,0.4134293496608734
122,-6.709659576416016,-7.682376384735107,8,human1_lib1.final_cell_0123-0,epsilon,delta,single_batch,0.8786511421203613
123,8.556913375854492,13.022610664367676,7,human1_lib1.final_cell_0124-0,beta,beta,single_batch,0.3845422863960266
124,5.620251655578613,13.548614501953125,7,human1_lib1.final_cell_0125-0,beta,beta,single_batch,0.3845422863960266
125,8.018401145935059,11.681880950927734,7,human1_lib1.final_cell_0126-0,beta,beta,single_batch,0.518746554851532
126,3.2085695266723633,-2.069359540939331,9,human1_lib1.final_cell_0127-0,delta,alpha,single_batch,0.9253135323524475
127,3.9200453758239746,13.964882850646973,7,human1_lib1.final_cell_0128-0,beta,beta,single_batch,0.3949114680290222
128,-6.1912689208984375,-7.889128684997559,8,human1_lib1.final_cell_0129-0,delta,delta,single_batch,0.718805730342865
129,12.600177764892578,9.506888389587402,7,human1_lib1.final_cell_0130-0,beta,beta,single_batch,0.3845422863960266
130,1.8798105716705322,-2.599886178970337,9,human1_lib1.final_cell_0131-0,alpha,alpha,single_batch,0.9550041556358337
131,3.2447891235351562,-2.083597183227539,9,human1_lib1.final_cell_0132-0,alpha,alpha,single_batch,0.6957435011863708
132,7.487133502960205,13.214632987976074,7,human1_lib1.final_cell_0133-0,beta,beta,single_batch,0.3961702287197113
133,-8.035554885864258,14.191426277160645,0,human1_lib1.final_cell_0134-0,acinar,acinar,single_batch,1.5295275449752808
134,5.524935722351074,-1.650581955909729,9,human1_lib1.final_cell_0135-0,alpha,alpha,single_batch,0.4978797435760498
135,6.209776401519775,13.523592948913574,7,human1_lib1.final_cell_0136-0,beta,beta,single_batch,0.3845422863960266
136,10.391587257385254,10.977801322937012,7,human1_lib1.final_cell_0137-0,beta,beta,single_batch,0.3845422863960266
137,6.10161018371582,-1.58837890625,9,human1_lib1.final_cell_0138-0,alpha,alpha,single_batch,0.48769450187683105
138,10.332122802734375,9.953676223754883,7,human1_lib1.final_cell_0139-0,beta,beta,single_batch,0.43846938014030457
139,-4.734890460968018,-6.770338535308838,8,human1_lib1.final_cell_0140-0,delta,delta,single_batch,0.887620747089386
140,13.535247802734375,8.979762077331543,7,human1_lib1.final_cell_0141-0,beta,beta,single_batch,0.6160356402397156
141,11.838647842407227,9.515678405761719,7,human1_lib1.final_cell_0142-0,beta,beta,single_batch,0.3845422863960266
142,11.550654411315918,10.42995548248291,7,human1_lib1.final_cell_0143-0,beta,beta,single_batch,0.5060822367668152
143,3.05507230758667,13.878583908081055,7,human1_lib1.final_cell_0144-0,beta,beta,single_batch,0.9935681819915771
144,9.580836296081543,12.582050323486328,7,human1_lib1.final_cell_0145-0,beta,beta,single_batch,0.3845422863960266
145,-4.01900577545166,-7.584887981414795,8,human1_lib1.final_cell_0146-0,delta,delta,single_batch,0.9145780801773071
146,13.844769477844238,9.055229187011719,7,human1_lib1.final_cell_0147-0,beta,beta,single_batch,0.72162264585495
147,9.766592979431152,-7.0295820236206055,4,human1_lib1.final_cell_0148-0,ductal,ductal,single_batch,1.6179380416870117
148,9.772324562072754,-6.779869556427002,4,human1_lib1.final_cell_0149-0,ductal,ductal,single_batch,1.7262948751449585
149,8.723402976989746,11.784153938293457,7,human1_lib1.final_cell_0150-0,beta,beta,single_batch,0.3845422863960266
150,11.066146850585938,10.949438095092773,7,human1_lib1.final_cell_0151-0,beta,beta,single_batch,0.3845422863960266
151,8.245038986206055,12.004938125610352,7,human1_lib1.final_cell_0152-0,beta,beta,single_batch,0.43680375814437866
152,11.02295207977295,10.043978691101074,7,human1_lib1.final_cell_0153-0,beta,beta,single_batch,0.3845422863960266
153,-5.143941879272461,-6.814825534820557,8,human1_lib1.final_cell_0154-0,delta,delta,single_batch,0.4604824185371399
154,5.571866512298584,13.23226261138916,7,human1_lib1.final_cell_0155-0,beta,beta,single_batch,0.43834641575813293
155,-8.028773307800293,4.555131435394287,3,human1_lib1.final_cell_0156-0,activated_stellate,activated_stellate,single_batch,2.105855941772461
156,8.996169090270996,12.189553260803223,7,human1_lib1.final_cell_0157-0,beta,beta,single_batch,0.41084375977516174
157,8.937112808227539,10.660232543945312,7,human1_lib1.final_cell_0158-0,beta,beta,single_batch,0.500450611114502
158,7.168141841888428,-1.5946754217147827,9,human1_lib1.final_cell_0159-0,alpha,alpha,single_batch,1.2490922212600708
159,6.5827860832214355,13.406975746154785,7,human1_lib1.final_cell_0160-0,beta,beta,single_batch,0.4085724949836731
160,2.99072527885437,-2.0434389114379883,9,human1_lib1.final_cell_0161-0,alpha,alpha,single_batch,0.575668215751648
161,10.282574653625488,10.275684356689453,7,human1_lib1.final_cell_0162-0,beta,beta,single_batch,0.3845422863960266
162,-5.574951648712158,-9.039048194885254,8,human1_lib1.final_cell_0163-0,gamma,delta,single_batch,0.7984451651573181
163,8.891193389892578,11.645073890686035,7,human1_lib1.final_cell_0164-0,beta,beta,single_batch,0.3845422863960266
164,4.2238054275512695,13.492514610290527,7,human1_lib1.final_cell_0165-0,beta,beta,single_batch,0.5196155309677124
165,8.549976348876953,11.674293518066406,7,human1_lib1.final_cell_0166-0,beta,beta,single_batch,0.3845422863960266
166,9.205721855163574,10.503274917602539,7,human1_lib1.final_cell_0167-0,beta,beta,single_batch,0.4179469048976898
167,11.287057876586914,9.473474502563477,7,human1_lib1.final_cell_0168-0,beta,beta,single_batch,0.39275693893432617
168,12.818153381347656,8.840044021606445,7,human1_lib1.final_cell_0169-0,beta,beta,single_batch,0.3845422863960266
169,5.835007667541504,13.102153778076172,7,human1_lib1.final_cell_0170-0,beta,beta,single_batch,0.3845422863960266
170,-8.046356201171875,14.325169563293457,0,human1_lib1.final_cell_0171-0,acinar,acinar,single_batch,1.3651360273361206
171,7.0034379959106445,12.032003402709961,7,human1_lib1.final_cell_0172-0,beta,beta,single_batch,0.6228296160697937
172,-8.181283950805664,14.391186714172363,0,human1_lib1.final_cell_0173-0,acinar,acinar,single_batch,1.1895637512207031
173,6.183633804321289,12.67667007446289,7,human1_lib1.final_cell_0174-0,beta,beta,single_batch,0.5254673361778259
174,11.121374130249023,10.648579597473145,7,human1_lib1.final_cell_0175-0,beta,beta,single_batch,0.3845422863960266
175,7.699313640594482,12.80831241607666,7,human1_lib1.final_cell_0176-0,beta,beta,single_batch,0.3845422863960266
176,-7.975635051727295,14.347862243652344,0,human1_lib1.final_cell_0177-0,acinar,acinar,single_batch,1.4226582050323486
177,-4.512899398803711,-8.195024490356445,8,human1_lib1.final_cell_0178-0,delta,delta,single_batch,0.5756062269210815
178,8.28659439086914,12.307766914367676,7,human1_lib1.final_cell_0179-0,beta,beta,single_batch,0.3845422863960266
179,-4.2656965255737305,-7.335782527923584,8,human1_lib1.final_cell_0180-0,delta,delta,single_batch,0.9402936697006226
180,9.32294750213623,12.168612480163574,7,human1_lib1.final_cell_0181-0,beta,beta,single_batch,0.396619588136673
181,-8.644529342651367,14.801669120788574,0,human1_lib1.final_cell_0182-0,acinar,acinar,single_batch,1.4658676385879517
182,5.989853382110596,-1.6757071018218994,9,human1_lib1.final_cell_0183-0,alpha,alpha,single_batch,0.6221880912780762
183,8.25507926940918,12.832306861877441,7,human1_lib1.final_cell_0184-0,beta,beta,single_batch,0.3845422863960266
184,5.065521240234375,-1.7956912517547607,9,human1_lib1.final_cell_0185-0,alpha,alpha,single_batch,0.6293928027153015
185,5.385397434234619,13.173470497131348,7,human1_lib1.final_cell_0186-0,beta,beta,single_batch,0.385148823261261
186,6.076430797576904,-1.6864335536956787,9,human1_lib1.final_cell_0187-0,alpha,alpha,single_batch,0.5028949975967407
187,-0.12571650743484497,3.6958229541778564,1,human1_lib1.final_cell_0188-0,endothelial,endothelial,single_batch,2.356671094894409
188,11.761577606201172,10.325248718261719,7,human1_lib1.final_cell_0189-0,beta,beta,single_batch,0.4698973596096039
189,8.406856536865234,12.52435302734375,7,human1_lib1.final_cell_0190-0,beta,beta,single_batch,0.3845422863960266
190,7.105531692504883,-1.595444679260254,9,human1_lib1.final_cell_0191-0,alpha,alpha,single_batch,0.9132767915725708
191,-5.996026992797852,-8.07726001739502,8,human1_lib1.final_cell_0192-0,delta,delta,single_batch,0.5951804518699646
192,5.8536553382873535,13.513495445251465,7,human1_lib1.final_cell_0193-0,beta,beta,single_batch,0.3845422863960266
193,10.952265739440918,9.887228965759277,7,human1_lib1.final_cell_0194-0,beta,beta,single_batch,0.3845422863960266
194,-4.871043682098389,-7.058481216430664,8,human1_lib1.final_cell_0195-0,delta,delta,single_batch,0.5249544978141785
195,11.974963188171387,9.47421932220459,7,human1_lib1.final_cell_0196-0,beta,beta,single_batch,0.3845422863960266
196,-5.383427619934082,-9.948382377624512,8,human1_lib1.final_cell_0197-0,gamma,delta,single_batch,0.9216369390487671
197,7.077800750732422,-1.5904570817947388,9,human1_lib1.final_cell_0198-0,alpha,alpha,single_batch,0.6628365516662598
198,10.428584098815918,10.72208309173584,7,human1_lib1.final_cell_0199-0,beta,beta,single_batch,0.3845422863960266
199,10.7833833694458,12.082921981811523,7,human1_lib1.final_cell_0200-0,beta,beta,single_batch,0.39185288548469543
200,-6.369683265686035,-7.440591335296631,8,human1_lib1.final_cell_0201-0,delta,delta,single_batch,0.644620418548584
201,5.071593284606934,-1.6941696405410767,9,human1_lib1.final_cell_0202-0,alpha,alpha,single_batch,0.5402969717979431
202,10.69431209564209,-7.005379676818848,4,human1_lib1.final_cell_0203-0,ductal,ductal,single_batch,1.5527008771896362
203,11.763127326965332,9.203953742980957,7,human1_lib1.final_cell_0204-0,beta,beta,single_batch,0.4518098831176758
204,5.15391206741333,-1.5904203653335571,9,human1_lib1.final_cell_0205-0,alpha,alpha,single_batch,0.5628271102905273
205,13.903539657592773,9.034258842468262,7,human1_lib1.final_cell_0206-0,beta,beta,single_batch,1.2291418313980103
206,10.542098999023438,-6.732538223266602,4,human1_lib1.final_cell_0207-0,ductal,ductal,single_batch,1.7060660123825073
207,7.1641526222229,-1.5945799350738525,9,human1_lib1.final_cell_0208-0,alpha,alpha,single_batch,1.0574473142623901
208,9.767977714538574,-6.9998016357421875,4,human1_lib1.final_cell_0209-0,ductal,ductal,single_batch,1.5897878408432007
209,4.204207897186279,14.267200469970703,7,human1_lib1.final_cell_0210-0,beta,beta,single_batch,0.4881307780742645
210,8.802990913391113,11.734540939331055,7,human1_lib1.final_cell_0211-0,beta,beta,single_batch,0.3845422863960266
211,5.317650318145752,-1.7955591678619385,9,human1_lib1.final_cell_0212-0,alpha,alpha,single_batch,0.7078631520271301
212,-6.569493770599365,-7.482028007507324,8,human1_lib1.final_cell_0213-0,beta,delta,single_batch,1.6818734407424927
213,4.391793727874756,14.58635425567627,7,human1_lib1.final_cell_0214-0,beta,beta,single_batch,0.4960070252418518
214,-10.424935340881348,0.13740043342113495,6,human1_lib1.final_cell_0215-0,quiescent_stellate,quiescent_stellate,single_batch,2.5141983032226562
215,9.807487487792969,-6.74245548248291,4,human1_lib1.final_cell_0216-0,ductal,ductal,single_batch,1.5812015533447266
216,9.885790824890137,-6.645698547363281,4,human1_lib1.final_cell_0217-0,ductal,ductal,single_batch,1.8957997560501099
217,-10.448293685913086,0.6899083256721497,6,human1_lib1.final_cell_0218-0,endothelial,quiescent_stellate,single_batch,2.5247082710266113
218,-8.027202606201172,4.571779251098633,3,human1_lib1.final_cell_0219-0,activated_stellate,activated_stellate,single_batch,2.305290699005127
219,10.27623176574707,12.315815925598145,7,human1_lib1.final_cell_0220-0,beta,beta,single_batch,0.3845422863960266
220,-4.952507972717285,-8.17357349395752,8,human1_lib1.final_cell_0221-0,delta,delta,single_batch,0.49793151021003723
221,-4.9791951179504395,-10.063277244567871,8,human1_lib1.final_cell_0222-0,gamma,delta,single_batch,1.3225191831588745
222,8.322600364685059,13.080467224121094,7,human1_lib1.final_cell_0223-0,beta,beta,single_batch,0.3845422863960266
223,11.955032348632812,9.603814125061035,7,human1_lib1.final_cell_0224-0,beta,beta,single_batch,0.3845422863960266
224,13.344926834106445,9.034438133239746,7,human1_lib1.final_cell_0225-0,beta,beta,single_batch,0.3845422863960266
225,6.349918842315674,-1.5516728162765503,9,human1_lib1.final_cell_0226-0,alpha,alpha,single_batch,0.6475264430046082
226,8.68100643157959,11.874759674072266,7,human1_lib1.final_cell_0227-0,beta,beta,single_batch,0.3845422863960266
227,10.73982048034668,11.603504180908203,7,human1_lib1.final_cell_0228-0,beta,beta,single_batch,0.4204597771167755
228,-5.763723850250244,-8.449922561645508,8,human1_lib1.final_cell_0229-0,delta,delta,single_batch,0.7090510129928589
229,10.023567199707031,-6.905434608459473,4,human1_lib1.final_cell_0230-0,ductal,ductal,single_batch,1.5013785362243652
230,11.69994068145752,10.301307678222656,7,human1_lib1.final_cell_0231-0,beta,beta,single_batch,0.6923235058784485
231,-4.899910926818848,-7.884847164154053,8,human1_lib1.final_cell_0232-0,delta,delta,single_batch,0.555250346660614
232,-5.157957077026367,-6.8244099617004395,8,human1_lib1.final_cell_0233-0,delta,delta,single_batch,0.4789590835571289
233,10.966205596923828,10.569114685058594,7,human1_lib1.final_cell_0234-0,beta,beta,single_batch,0.38964927196502686
234,-4.880261421203613,-6.9482316970825195,8,human1_lib1.final_cell_0235-0,delta,delta,single_batch,0.4693901836872101
235,3.0009846687316895,13.87066650390625,7,human1_lib1.final_cell_0236-0,beta,beta,single_batch,0.7170461416244507
