cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
134,D28-3_89,4,beta,beta,celseq2
135,D28-3_90,7,acinar,acinar,celseq2
136,D28-3_91,7,acinar,acinar,celseq2
137,D28-3_92,12,alpha,alpha,celseq2
138,D28-4_1,5,macrophage,macrophage,celseq2
139,D28-4_3,13,delta,delta,celseq2
140,D28-4_4,7,acinar,acinar,celseq2
141,D28-4_13,12,alpha,alpha,celseq2
142,D28-4_14,0,quiescent_stellate,activated_stellate,celseq2
143,D28-4_15,12,alpha,alpha,celseq2
144,D28-4_17,7,acinar,acinar,celseq2
145,D28-4_22,9,ductal,ductal,celseq2
146,D28-4_26,13,gamma,delta,celseq2
147,D28-4_27,12,alpha,alpha,celseq2
148,D28-4_28,9,acinar,ductal,celseq2
149,D28-4_29,12,alpha,alpha,celseq2
150,D28-4_30,12,alpha,alpha,celseq2
151,D28-4_31,4,beta,beta,celseq2
152,D28-4_37,12,alpha,alpha,celseq2
153,D28-4_38,13,gamma,delta,celseq2
154,D28-4_39,12,alpha,alpha,celseq2
155,D28-4_40,7,acinar,acinar,celseq2
156,D28-4_41,12,alpha,alpha,celseq2
157,D28-4_43,9,ductal,ductal,celseq2
158,D28-4_49,7,acinar,acinar,celseq2
159,D28-4_50,9,ductal,ductal,celseq2
160,D28-4_51,7,acinar,acinar,celseq2
161,D28-4_52,9,ductal,ductal,celseq2
162,D28-4_53,7,acinar,acinar,celseq2
163,D28-4_54,7,acinar,acinar,celseq2
164,D28-4_55,9,ductal,ductal,celseq2
165,D28-4_56,12,alpha,alpha,celseq2
166,D28-4_61,7,acinar,acinar,celseq2
167,D28-4_62,12,alpha,alpha,celseq2
168,D28-4_63,7,acinar,acinar,celseq2
169,D28-4_65,12,alpha,alpha,celseq2
170,D28-4_67,7,acinar,acinar,celseq2
171,D28-4_73,9,ductal,ductal,celseq2
172,D28-4_74,9,ductal,ductal,celseq2
173,D28-4_75,7,acinar,acinar,celseq2
174,D28-4_76,12,alpha,alpha,celseq2
175,D28-4_77,4,beta,beta,celseq2
176,D28-4_78,9,ductal,ductal,celseq2
177,D28-4_85,7,acinar,acinar,celseq2
178,D28-4_86,7,acinar,acinar,celseq2
179,D28-4_87,12,alpha,alpha,celseq2
180,D28-4_88,4,beta,beta,celseq2
181,D28-4_89,7,acinar,acinar,celseq2
182,D28-4_90,13,gamma,delta,celseq2
183,D28-4_91,9,ductal,ductal,celseq2
184,D28-5_1,4,beta,beta,celseq2
185,D28-5_2,13,gamma,delta,celseq2
186,D28-5_3,7,acinar,acinar,celseq2
187,D28-5_4,9,ductal,ductal,celseq2
188,D28-5_5,4,beta,beta,celseq2
189,D28-5_13,12,alpha,alpha,celseq2
190,D28-5_14,12,alpha,alpha,celseq2
191,D28-5_15,12,alpha,alpha,celseq2
192,D28-5_16,9,ductal,ductal,celseq2
193,D28-5_17,7,acinar,acinar,celseq2
194,D28-5_25,0,activated_stellate,activated_stellate,celseq2
195,D28-5_26,9,ductal,ductal,celseq2
196,D28-5_27,7,acinar,acinar,celseq2
197,D28-5_28,0,activated_stellate,activated_stellate,celseq2
198,D28-5_29,7,acinar,acinar,celseq2
199,D28-5_30,9,ductal,ductal,celseq2
200,D28-5_31,7,acinar,acinar,celseq2
201,D28-5_37,7,acinar,acinar,celseq2
202,D28-5_38,7,acinar,acinar,celseq2
203,D28-5_39,0,activated_stellate,activated_stellate,celseq2
204,D28-5_40,12,alpha,alpha,celseq2
205,D28-5_41,12,alpha,alpha,celseq2
206,D28-5_42,7,acinar,acinar,celseq2
207,D28-5_49,13,delta,delta,celseq2
208,D28-5_50,12,alpha,alpha,celseq2
209,D28-5_51,0,activated_stellate,activated_stellate,celseq2
210,D28-5_52,12,alpha,alpha,celseq2
211,D28-5_53,0,activated_stellate,activated_stellate,celseq2
212,D28-5_54,7,acinar,acinar,celseq2
213,D28-5_56,0,activated_stellate,activated_stellate,celseq2
214,D28-5_61,9,ductal,ductal,celseq2
215,D28-5_62,7,acinar,acinar,celseq2
216,D28-5_63,7,acinar,acinar,celseq2
217,D28-5_64,12,alpha,alpha,celseq2
218,D28-5_65,12,alpha,alpha,celseq2
219,D28-5_66,9,ductal,ductal,celseq2
220,D28-5_73,4,beta,beta,celseq2
221,D28-5_74,12,alpha,alpha,celseq2
222,D28-5_75,9,ductal,ductal,celseq2
223,D28-5_76,4,delta,beta,celseq2
224,D28-5_77,7,acinar,acinar,celseq2
225,D28-5_78,7,acinar,acinar,celseq2
226,D28-5_86,12,alpha,alpha,celseq2
227,D28-5_87,12,alpha,alpha,celseq2
228,D28-5_88,0,quiescent_stellate,activated_stellate,celseq2
229,D28-5_89,0,quiescent_stellate,activated_stellate,celseq2
230,D28-6_1,0,quiescent_stellate,activated_stellate,celseq2
231,D28-6_2,7,acinar,acinar,celseq2
232,D28-6_3,4,beta,beta,celseq2
233,D28-6_4,7,acinar,acinar,celseq2
234,D28-6_13,12,alpha,alpha,celseq2
235,D28-6_14,7,acinar,acinar,celseq2
236,D28-6_15,5,macrophage,macrophage,celseq2
237,D28-6_16,9,ductal,ductal,celseq2
238,D28-6_17,9,ductal,ductal,celseq2
239,D28-6_19,7,acinar,acinar,celseq2
240,D28-6_26,13,delta,delta,celseq2
241,D28-6_29,4,alpha,beta,celseq2
242,D28-6_37,12,alpha,alpha,celseq2
243,D28-6_38,7,acinar,acinar,celseq2
244,D28-6_39,9,ductal,ductal,celseq2
245,D28-6_40,0,quiescent_stellate,activated_stellate,celseq2
246,D28-6_41,7,acinar,acinar,celseq2
247,D28-6_42,7,acinar,acinar,celseq2
248,D28-6_43,0,quiescent_stellate,activated_stellate,celseq2
249,D28-6_49,0,activated_stellate,activated_stellate,celseq2
250,D28-6_50,7,acinar,acinar,celseq2
251,D28-6_51,7,acinar,acinar,celseq2
252,D28-6_52,12,alpha,alpha,celseq2
253,D28-6_53,4,beta,beta,celseq2
254,D28-6_61,7,acinar,acinar,celseq2
255,D28-6_62,7,acinar,acinar,celseq2
256,D28-6_63,7,acinar,acinar,celseq2
257,D28-6_64,0,activated_stellate,activated_stellate,celseq2
258,D28-6_65,12,alpha,alpha,celseq2
259,D28-6_66,7,acinar,acinar,celseq2
260,D28-6_73,7,acinar,acinar,celseq2
261,D28-6_74,7,acinar,acinar,celseq2
262,D28-6_75,9,ductal,ductal,celseq2
263,D28-6_76,7,acinar,acinar,celseq2
264,D28-6_77,12,alpha,alpha,celseq2
265,D28-6_86,4,beta,beta,celseq2
266,D28-6_87,4,beta,beta,celseq2
267,D28-6_88,12,alpha,alpha,celseq2
268,D28-6_89,7,acinar,acinar,celseq2
269,D28-7_1,7,acinar,acinar,celseq2
270,D28-7_3,12,alpha,alpha,celseq2
271,D28-7_4,13,gamma,delta,celseq2
272,D28-7_5,12,alpha,alpha,celseq2
273,D28-7_7,12,alpha,alpha,celseq2
274,D28-7_13,12,alpha,alpha,celseq2
275,D28-7_15,9,ductal,ductal,celseq2
276,D28-7_16,12,alpha,alpha,celseq2
277,D28-7_18,9,ductal,ductal,celseq2
278,D28-7_19,12,alpha,alpha,celseq2
279,D28-7_37,7,acinar,acinar,celseq2
280,D28-7_38,13,delta,delta,celseq2
281,D28-7_39,7,acinar,acinar,celseq2
282,D28-7_40,4,beta,beta,celseq2
283,D28-7_41,7,acinar,acinar,celseq2
284,D28-7_42,9,ductal,ductal,celseq2
285,D28-7_49,11,alpha,Unmatched_11,celseq2
286,D28-7_50,9,ductal,ductal,celseq2
287,D28-7_51,7,acinar,acinar,celseq2
288,D28-7_52,7,acinar,acinar,celseq2
289,D28-7_53,12,alpha,alpha,celseq2
290,D28-7_61,12,alpha,alpha,celseq2
291,D28-7_62,7,acinar,acinar,celseq2
292,D28-7_63,12,alpha,alpha,celseq2
293,D28-7_64,7,acinar,acinar,celseq2
294,D28-7_65,4,alpha,beta,celseq2
295,D28-7_66,12,alpha,alpha,celseq2
296,D28-7_68,0,activated_stellate,activated_stellate,celseq2
297,D28-7_73,13,delta,delta,celseq2
298,D28-7_74,0,activated_stellate,activated_stellate,celseq2
299,D28-7_75,7,acinar,acinar,celseq2
300,D28-7_76,9,ductal,ductal,celseq2
301,D28-7_77,12,alpha,alpha,celseq2
302,D28-7_78,7,acinar,acinar,celseq2
303,D28-7_85,9,ductal,ductal,celseq2
304,D28-7_86,2,endothelial,endothelial,celseq2
305,D28-7_87,9,ductal,ductal,celseq2
306,D28-7_88,0,activated_stellate,activated_stellate,celseq2
307,D28-7_89,9,ductal,ductal,celseq2
308,D28-8_1,9,ductal,ductal,celseq2
309,D28-8_2,12,alpha,alpha,celseq2
310,D28-8_4,14,beta,epsilon,celseq2
311,D28-8_5,12,alpha,alpha,celseq2
312,D28-8_6,7,acinar,acinar,celseq2
313,D28-8_14,12,alpha,alpha,celseq2
314,D28-8_15,12,alpha,alpha,celseq2
315,D28-8_16,0,activated_stellate,activated_stellate,celseq2
316,D28-8_18,12,alpha,alpha,celseq2
317,D28-8_25,12,alpha,alpha,celseq2
318,D28-8_26,13,delta,delta,celseq2
319,D28-8_27,12,alpha,alpha,celseq2
320,D28-8_28,9,ductal,ductal,celseq2
321,D28-8_29,4,beta,beta,celseq2
322,D28-8_31,9,ductal,ductal,celseq2
323,D28-8_37,14,ductal,epsilon,celseq2
324,D28-8_38,13,gamma,delta,celseq2
325,D28-8_39,7,acinar,acinar,celseq2
326,D28-8_41,12,alpha,alpha,celseq2
327,D28-8_42,5,macrophage,macrophage,celseq2
328,D28-8_49,7,acinar,acinar,celseq2
329,D28-8_50,5,macrophage,macrophage,celseq2
330,D28-8_51,7,ductal,acinar,celseq2
331,D28-8_52,0,quiescent_stellate,activated_stellate,celseq2
332,D28-8_53,7,acinar,acinar,celseq2
333,D28-8_55,9,ductal,ductal,celseq2
334,D28-8_61,13,delta,delta,celseq2
335,D28-8_62,7,ductal,acinar,celseq2
336,D28-8_63,7,acinar,acinar,celseq2
337,D28-8_65,0,activated_stellate,activated_stellate,celseq2
338,D28-8_66,0,activated_stellate,activated_stellate,celseq2
339,D28-8_73,0,activated_stellate,activated_stellate,celseq2
340,D28-8_74,12,alpha,alpha,celseq2
341,D28-8_75,7,acinar,acinar,celseq2
342,D28-8_77,7,acinar,acinar,celseq2
343,D28-8_78,9,ductal,ductal,celseq2
344,D28-8_85,4,beta,beta,celseq2
345,D28-8_86,4,alpha,beta,celseq2
346,D28-8_87,9,ductal,ductal,celseq2
347,D28-8_88,4,beta,beta,celseq2
348,D28-8_90,14,ductal,epsilon,celseq2
349,D29-1_1,12,alpha,alpha,celseq2
350,D29-1_2,2,endothelial,endothelial,celseq2
351,D29-1_3,13,delta,delta,celseq2
352,D29-1_4,12,alpha,alpha,celseq2
353,D29-1_6,12,alpha,alpha,celseq2
354,D29-1_7,12,alpha,alpha,celseq2
355,D29-1_8,4,beta,beta,celseq2
356,D29-1_11,12,alpha,alpha,celseq2
357,D29-1_12,13,gamma,delta,celseq2
358,D29-1_13,12,alpha,alpha,celseq2
359,D29-1_15,13,gamma,delta,celseq2
360,D29-1_16,13,delta,delta,celseq2
361,D29-1_17,12,alpha,alpha,celseq2
362,D29-1_18,12,alpha,alpha,celseq2
363,D29-1_19,12,alpha,alpha,celseq2
364,D29-1_20,12,alpha,alpha,celseq2
365,D29-1_21,4,beta,beta,celseq2
366,D29-1_24,4,beta,beta,celseq2
367,D29-1_26,12,alpha,alpha,celseq2
368,D29-1_27,12,alpha,alpha,celseq2
369,D29-1_29,12,alpha,alpha,celseq2
370,D29-1_30,13,gamma,delta,celseq2
371,D29-1_32,12,alpha,alpha,celseq2
372,D29-1_33,13,delta,delta,celseq2
373,D29-1_34,12,alpha,alpha,celseq2
374,D29-1_35,13,gamma,delta,celseq2
375,D29-1_36,4,beta,beta,celseq2
376,D29-1_37,12,alpha,alpha,celseq2
377,D29-1_38,12,alpha,alpha,celseq2
378,D29-1_39,4,beta,beta,celseq2
379,D29-1_40,4,beta,beta,celseq2
380,D29-1_41,12,alpha,alpha,celseq2
381,D29-1_42,13,delta,delta,celseq2
382,D29-1_44,12,alpha,alpha,celseq2
383,D29-1_45,13,delta,delta,celseq2
384,D29-1_46,12,alpha,alpha,celseq2
385,D29-1_47,12,alpha,alpha,celseq2
386,D29-1_48,4,beta,beta,celseq2
387,D29-1_49,13,delta,delta,celseq2
388,D29-1_50,12,alpha,alpha,celseq2
389,D29-1_51,12,alpha,alpha,celseq2
390,D29-1_52,4,beta,beta,celseq2
391,D29-1_53,4,beta,beta,celseq2
392,D29-1_54,9,ductal,ductal,celseq2
393,D29-1_55,12,alpha,alpha,celseq2
394,D29-1_56,13,delta,delta,celseq2
395,D29-1_57,13,delta,delta,celseq2
396,D29-1_58,13,gamma,delta,celseq2
397,D29-1_59,12,alpha,alpha,celseq2
398,D29-1_60,12,alpha,alpha,celseq2
399,D29-1_61,0,activated_stellate,activated_stellate,celseq2
400,D29-1_62,12,alpha,alpha,celseq2
401,D29-1_65,9,ductal,ductal,celseq2
402,D29-1_66,13,gamma,delta,celseq2
403,D29-1_67,13,gamma,delta,celseq2
404,D29-1_68,7,acinar,acinar,celseq2
405,D29-1_69,12,alpha,alpha,celseq2
406,D29-1_70,4,beta,beta,celseq2
407,D29-1_71,13,gamma,delta,celseq2
408,D29-1_72,13,gamma,delta,celseq2
409,D29-1_73,13,gamma,delta,celseq2
410,D29-1_74,13,delta,delta,celseq2
411,D29-1_75,4,beta,beta,celseq2
412,D29-1_76,12,alpha,alpha,celseq2
413,D29-1_77,4,beta,beta,celseq2
414,D29-1_78,4,beta,beta,celseq2
415,D29-1_79,4,beta,beta,celseq2
416,D29-1_80,12,alpha,alpha,celseq2
417,D29-1_81,4,beta,beta,celseq2
418,D29-1_82,4,beta,beta,celseq2
419,D29-1_83,13,delta,delta,celseq2
420,D29-1_84,4,beta,beta,celseq2
421,D29-1_86,13,gamma,delta,celseq2
422,D29-1_87,12,alpha,alpha,celseq2
423,D29-1_88,4,beta,beta,celseq2
424,D29-1_89,12,alpha,alpha,celseq2
425,D29-1_90,13,gamma,delta,celseq2
426,D29-1_92,4,beta,beta,celseq2
427,D29-1_93,13,delta,delta,celseq2
428,D29-1_94,4,beta,beta,celseq2
429,D29-2_1,0,activated_stellate,activated_stellate,celseq2
430,D29-2_3,12,alpha,alpha,celseq2
431,D29-2_4,13,delta,delta,celseq2
432,D29-2_5,4,beta,beta,celseq2
433,D29-2_6,12,alpha,alpha,celseq2
434,D29-2_7,9,ductal,ductal,celseq2
435,D29-2_8,12,alpha,alpha,celseq2
436,D29-2_9,13,delta,delta,celseq2
437,D29-2_10,13,delta,delta,celseq2
438,D29-2_11,4,beta,beta,celseq2
439,D29-2_12,9,ductal,ductal,celseq2
440,D29-2_13,12,alpha,alpha,celseq2
441,D29-2_15,12,alpha,alpha,celseq2
442,D29-2_16,13,delta,delta,celseq2
443,D29-2_18,4,beta,beta,celseq2
444,D29-2_19,13,gamma,delta,celseq2
445,D29-2_20,4,beta,beta,celseq2
446,D29-2_22,12,alpha,alpha,celseq2
447,D29-2_24,4,beta,beta,celseq2
448,D29-2_25,12,alpha,alpha,celseq2
449,D29-2_26,4,beta,beta,celseq2
450,D29-2_27,4,beta,beta,celseq2
451,D29-2_28,12,alpha,alpha,celseq2
452,D29-2_30,4,beta,beta,celseq2
453,D29-2_31,12,alpha,alpha,celseq2
454,D29-2_33,12,alpha,alpha,celseq2
455,D29-2_34,13,delta,delta,celseq2
456,D29-2_35,12,alpha,alpha,celseq2
457,D29-2_37,12,alpha,alpha,celseq2
458,D29-2_38,12,alpha,alpha,celseq2
459,D29-2_39,12,alpha,alpha,celseq2
460,D29-2_41,12,alpha,alpha,celseq2
461,D29-2_42,13,gamma,delta,celseq2
462,D29-2_43,13,gamma,delta,celseq2
463,D29-2_45,12,alpha,alpha,celseq2
464,D29-2_46,13,delta,delta,celseq2
465,D29-2_47,13,gamma,delta,celseq2
466,D29-2_48,12,alpha,alpha,celseq2
467,D29-2_49,5,macrophage,macrophage,celseq2
468,D29-2_50,4,beta,beta,celseq2
469,D29-2_51,12,alpha,alpha,celseq2
470,D29-2_52,12,alpha,alpha,celseq2
471,D29-2_53,4,beta,beta,celseq2
472,D29-2_54,4,beta,beta,celseq2
473,D29-2_55,6,mast,mast,celseq2
474,D29-2_56,4,beta,beta,celseq2
475,D29-2_57,9,ductal,ductal,celseq2
476,D29-2_58,13,gamma,delta,celseq2
477,D29-2_59,13,gamma,delta,celseq2
478,D29-2_60,4,beta,beta,celseq2
479,D29-2_61,9,ductal,ductal,celseq2
480,D29-2_62,4,beta,beta,celseq2
481,D29-2_63,9,ductal,ductal,celseq2
482,D29-2_64,13,gamma,delta,celseq2
483,D29-2_65,9,ductal,ductal,celseq2
484,D29-2_66,4,beta,beta,celseq2
485,D29-2_67,12,alpha,alpha,celseq2
486,D29-2_68,13,gamma,delta,celseq2
487,D29-2_69,12,alpha,alpha,celseq2
488,D29-2_70,4,beta,beta,celseq2
489,D29-2_71,12,alpha,alpha,celseq2
490,D29-2_72,4,beta,beta,celseq2
491,D29-2_74,12,alpha,alpha,celseq2
492,D29-2_75,12,alpha,alpha,celseq2
493,D29-2_76,12,alpha,alpha,celseq2
494,D29-2_78,13,gamma,delta,celseq2
495,D29-2_79,4,beta,beta,celseq2
496,D29-2_80,4,beta,beta,celseq2
497,D29-2_81,4,beta,beta,celseq2
498,D29-2_82,13,delta,delta,celseq2
499,D29-2_84,12,alpha,alpha,celseq2
500,D29-2_87,13,gamma,delta,celseq2
501,D29-2_88,9,ductal,ductal,celseq2
502,D29-2_89,4,beta,beta,celseq2
503,D29-2_90,12,alpha,alpha,celseq2
504,D29-2_91,12,alpha,alpha,celseq2
505,D29-2_92,13,gamma,delta,celseq2
506,D29-2_93,12,alpha,alpha,celseq2
507,D29-2_94,12,alpha,alpha,celseq2
508,D29-3_1,14,gamma,epsilon,celseq2
509,D29-3_3,12,alpha,alpha,celseq2
510,D29-3_5,4,beta,beta,celseq2
511,D29-3_6,7,acinar,acinar,celseq2
512,D29-3_7,4,beta,beta,celseq2
513,D29-3_8,13,delta,delta,celseq2
514,D29-3_9,13,delta,delta,celseq2
515,D29-3_11,13,delta,delta,celseq2
516,D29-3_12,9,ductal,ductal,celseq2
517,D29-3_13,13,delta,delta,celseq2
518,D29-3_15,13,gamma,delta,celseq2
519,D29-3_16,13,gamma,delta,celseq2
520,D29-3_17,9,ductal,ductal,celseq2
521,D29-3_18,12,alpha,alpha,celseq2
522,D29-3_21,4,beta,beta,celseq2
523,D29-3_22,12,alpha,alpha,celseq2
524,D29-3_23,4,beta,beta,celseq2
525,D29-3_24,4,beta,beta,celseq2
526,D29-3_25,12,alpha,alpha,celseq2
527,D29-3_28,4,beta,beta,celseq2
528,D29-3_29,12,alpha,alpha,celseq2
529,D29-3_30,12,alpha,alpha,celseq2
530,D29-3_31,12,alpha,alpha,celseq2
531,D29-3_32,13,gamma,delta,celseq2
532,D29-3_33,12,alpha,alpha,celseq2
533,D29-3_34,12,alpha,alpha,celseq2
534,D29-3_36,4,beta,beta,celseq2
535,D29-3_37,4,beta,beta,celseq2
536,D29-3_38,12,alpha,alpha,celseq2
537,D29-3_39,4,beta,beta,celseq2
538,D29-3_40,12,alpha,alpha,celseq2
539,D29-3_42,12,alpha,alpha,celseq2
540,D29-3_43,13,delta,delta,celseq2
541,D29-3_44,13,gamma,delta,celseq2
542,D29-3_45,13,delta,delta,celseq2
543,D29-3_47,12,alpha,alpha,celseq2
544,D29-3_48,4,beta,beta,celseq2
545,D29-3_49,12,alpha,alpha,celseq2
546,D29-3_50,9,ductal,ductal,celseq2
547,D29-3_51,4,beta,beta,celseq2
548,D29-3_52,4,beta,beta,celseq2
549,D29-3_53,12,alpha,alpha,celseq2
550,D29-3_54,12,alpha,alpha,celseq2
551,D29-3_56,12,alpha,alpha,celseq2
552,D29-3_57,13,delta,delta,celseq2
553,D29-3_58,13,delta,delta,celseq2
554,D29-3_59,4,beta,beta,celseq2
555,D29-3_60,12,alpha,alpha,celseq2
556,D29-3_61,4,beta,beta,celseq2
557,D29-3_64,4,beta,beta,celseq2
558,D29-3_66,12,alpha,alpha,celseq2
559,D29-3_68,4,beta,beta,celseq2
560,D29-3_69,13,delta,delta,celseq2
561,D29-3_71,13,gamma,delta,celseq2
562,D29-3_72,12,alpha,alpha,celseq2
563,D29-3_73,0,quiescent_stellate,activated_stellate,celseq2
564,D29-3_74,12,alpha,alpha,celseq2
565,D29-3_76,12,alpha,alpha,celseq2
566,D29-3_77,12,alpha,alpha,celseq2
567,D29-3_78,4,beta,beta,celseq2
568,D29-3_79,12,alpha,alpha,celseq2
569,D29-3_81,12,alpha,alpha,celseq2
570,D29-3_82,13,delta,delta,celseq2
571,D29-3_83,4,beta,beta,celseq2
572,D29-3_84,12,alpha,alpha,celseq2
573,D29-3_85,13,delta,delta,celseq2
574,D29-3_86,4,beta,beta,celseq2
575,D29-3_87,4,beta,beta,celseq2
576,D29-3_92,12,alpha,alpha,celseq2
577,D29-3_93,12,alpha,alpha,celseq2
578,D29-3_94,4,beta,beta,celseq2
579,D29-4_2,12,alpha,alpha,celseq2
580,D29-4_3,13,gamma,delta,celseq2
581,D29-4_4,13,gamma,delta,celseq2
582,D29-4_5,12,alpha,alpha,celseq2
583,D29-4_6,13,gamma,delta,celseq2
